CompoundID,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
Cer.72:6;O4|Cer.22:2;O2/50:4;O2__Pp,1.60E-05,1.53E-05,2.00E-05,2.01E-05,3.55E-05,4.34E-05,1.25E-05,1.97E-05,2.14E-05,2.05E-05,1.57E-05,2.44E-05,2.37E-05,1.87E-05,0,1.07E-05,1.99E-05,0,4.15E-06,3.79E-05,4.28E-05,3.11E-05,2.39E-05,1.42E-05,1.58E-05,0,4.22E-05
Cer.73:5;O4|Cer.21:2;O2/52:3;O2__Pp,4.55E-05,4.34E-05,6.20E-05,5.33E-05,6.87E-05,0.000100639,3.45E-05,5.23E-05,4.51E-05,6.32E-05,4.00E-05,5.00E-05,7.36E-05,6.79E-05,4.91E-05,4.71E-05,6.52E-05,4.24E-05,2.02E-05,9.37E-05,7.56E-05,4.23E-05,7.12E-05,2.35E-05,9.36E-05,2.49E-05,4.21E-05
DG.23:3__Pp,3.89E-05,3.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DG.27:4__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-06,0,0,0,0,0,0
DG.30:1__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-05,0,0,0,0,0,0,0
DG.30:5__Pp,0.000120257,0.000114613,0.000129568,9.80E-05,0.000146369,0.000209245,7.36E-05,0.000197639,8.26E-05,0.000132777,0.000151525,0.000121731,0.000166557,0.000227443,0.000151168,0.000176502,0.000173538,0.000169859,8.36E-05,0.000125446,0.00027035,0.000151501,0.000193634,0.000148863,0.000268588,0.000225714,0.000110281
DG.31:1__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42E-05,0,0,0,0,0,0,0
DG.32:0|DG.16:0_16:0__Pp,6.69E-05,6.38E-05,4.13E-05,4.45E-05,6.52E-05,0.000116455,6.05E-05,9.56E-05,3.80E-05,7.49E-05,6.45E-05,0.000102515,5.84E-05,7.61E-05,4.10E-05,5.86E-05,4.72E-05,8.27E-05,1.79E-05,5.92E-05,0.000109305,8.22E-05,0.000113615,7.15E-05,0.000102681,0.000126648,6.70E-05
DG.32:1|DG.14:0_18:1__Pp,3.55E-05,3.38E-05,2.73E-05,2.77E-05,2.54E-05,4.58E-05,2.73E-05,0,1.28E-05,1.53E-05,0,3.89E-05,1.74E-05,3.68E-05,3.02E-05,2.03E-05,0,0,1.27E-05,9.79E-05,4.97E-05,4.71E-05,4.37E-05,0,4.91E-05,0,3.19E-05
DG.34:0|DG.16:0_18:0__Pp,0.000246633,0.000235059,0.000251714,0.000206584,0.000313973,0.00041137,0.000324767,0.000333626,0.000275588,0.000301158,0.000304059,0.000500752,0.000238597,0.000154274,0.000283015,0.000259621,0.000307245,0.000354141,0.000144425,0.000313085,0.000389018,0.000317282,0.000402306,0.000291533,0.000399002,0.000421689,0.000254251
DG.34:1|DG.16:0_18:1__Pp,0.000140101,0.000133527,0.000171372,0.000163344,0.000120319,3.61E-05,9.79E-05,9.95E-05,8.68E-05,0.000133452,8.72E-05,0.000117198,0.000117505,9.55E-05,0.000111888,0.000111343,0.000117343,0.000117333,5.46E-05,0.00041583,0.000354741,0.000242051,3.84E-05,8.13E-05,0.000126498,0.000176305,0.000201936
DG.34:2|DG.16:0_18:2__Pp,7.83E-05,7.46E-05,8.78E-05,9.09E-05,6.52E-05,6.64E-05,4.97E-05,3.41E-05,0,2.66E-05,2.87E-05,5.65E-05,3.94E-05,4.01E-05,6.17E-05,8.04E-05,6.06E-05,5.78E-05,3.09E-05,0.000215508,0.000168575,0.000140501,6.08E-05,7.90E-06,6.48E-05,0.000105443,9.32E-05
DG.34:3__Pp,0,0,0,8.06E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E-05,0,0,0,0,0,0,0
DG.36:0|DG.18:0_18:0__Pp,0.000517144,0.000492876,0.000420232,0.000376004,0.000517262,0.000751509,0.000627467,0.000617443,0.000565271,0.000530671,0.000445718,0.000936298,0.000410426,0.000419573,0.000642734,0.000400735,0.000436619,0.000627598,0.000242769,0.000537116,0.000662033,0.000491482,0.000817416,0.000623707,0.000671023,0.000906422,0.000426498
DG.36:1|DG.18:0_18:1__Pp,3.92E-05,3.74E-05,5.12E-05,5.05E-05,4.52E-05,6.48E-05,2.93E-05,2.81E-05,2.65E-05,3.54E-05,4.64E-05,5.02E-05,5.23E-05,3.61E-05,4.69E-05,3.21E-05,4.52E-05,4.94E-05,2.14E-05,0.000122106,9.44E-05,7.01E-05,1.74E-05,2.80E-05,1.79E-05,5.79E-05,3.08E-05
DG.36:2|DG.18:1_18:1__Pp,0.000117202,0.000111702,0.000125374,0.000144313,8.85E-05,9.68E-05,8.78E-05,7.87E-05,7.52E-05,0.000114441,8.74E-05,9.60E-05,4.49E-05,8.45E-05,8.12E-05,8.66E-05,0.000103638,0.000105713,4.28E-05,0.000332792,0.000280944,0.00020791,0.00011942,4.10E-05,0.000110769,0.000182775,0.000173516
DG.36:3|DG.18:1_18:2__Pp,7.94E-05,7.57E-05,8.02E-05,0.000105807,6.19E-05,0,6.94E-05,6.27E-05,4.58E-05,8.06E-05,5.18E-05,3.69E-05,4.52E-05,6.12E-05,6.44E-05,7.52E-05,6.17E-05,6.60E-05,3.27E-05,0.000196131,0.000184584,0.000142296,8.44E-05,4.61E-05,9.92E-05,0.000109288,0.000102501
DG.36:4|DG.18:2_18:2__Pp,3.22E-05,3.06E-05,2.60E-05,3.15E-05,3.10E-05,3.64E-05,2.72E-05,3.43E-05,2.29E-05,1.83E-05,1.61E-05,0,0,2.58E-05,3.12E-05,2.39E-05,2.55E-05,2.85E-05,1.36E-05,7.25E-05,6.00E-05,5.16E-05,1.75E-05,0,4.62E-05,3.67E-05,3.23E-05
DG.37:3__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14E-05,0,0,0,0,0,0,0
DG.38:2__Pp,1.86E-05,1.77E-05,0,2.10E-05,4.30E-05,0,0,0,0,0,0,2.07E-05,0,2.21E-05,0,0,0,0,0,7.58E-05,2.56E-05,3.19E-05,0,0,3.38E-05,0,2.28E-05
DG.38:3__Pp,0,0,0,9.06E-06,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58E-05,4.08E-05,2.92E-05,0,0,0,0,1.82E-05
DG.38:4|DG.18:0_20:4__Pp,0,0,1.84E-05,1.42E-05,4.23E-05,3.84E-05,2.26E-05,0,0,1.79E-05,0,0,0,2.18E-05,1.67E-05,3.33E-05,0,0,0,1.90E-05,0,1.99E-05,4.16E-05,1.54E-05,2.23E-05,0,2.58E-05
DG.39:3__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77E-05,0,0,0,0,0,0,0
DG.40:5__Pp,0,0,3.26E-05,2.39E-05,0,2.28E-05,0,0,0,0,0,0,0,3.32E-05,1.74E-05,0,0,0,0,0,0,0,0,0,3.26E-05,0,0
DG.40:6__Pp,1.55E-05,1.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43E-05,0,0,0,0,2.75E-05,0,0
DG.40:9__Pp,6.65E-05,6.34E-05,2.04E-05,3.71E-05,2.53E-05,0.000220177,0.000150269,9.03E-05,0.000127446,4.83E-05,7.31E-05,6.12E-05,0.000149326,2.96E-05,5.27E-05,2.74E-05,6.81E-05,6.52E-05,1.02E-05,8.50E-05,5.22E-05,9.37E-05,9.56E-05,5.09E-05,9.30E-05,7.35E-05,2.38E-05
DG.41:2__Pp,0,0,0,9.54E-06,9.09E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24E-05,0,0,0,0,2.40E-05,0,0
DG.42:4__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40E-06,0,0,0,1.91E-05,0,0
DG.43:2__Pp,2.75E-05,2.62E-05,0,1.42E-05,0,0,0,0,0,0,0,0,2.02E-05,3.11E-05,2.27E-05,0,0,0,0,8.33E-05,0,0,2.98E-05,0,2.91E-05,0,0
DG.43:3__Pp,1.92E-05,1.83E-05,0,0,1.90E-05,0,0,0,0,0,0,0,1.94E-05,2.24E-05,2.11E-05,0,0,0,0,6.82E-05,0,0,0,0,4.13E-05,0,0
DG.43:7__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02E-05,0,0,0,0,0,0,0
DG.43:8__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04E-05,0,0,0,0,0,0,0
DG.44:12__Pp,6.94E-05,6.61E-05,6.50E-05,1.59E-05,6.30E-05,3.38E-05,8.33E-05,5.64E-05,3.11E-05,5.06E-05,8.82E-05,4.24E-05,3.05E-05,8.76E-05,8.19E-05,6.89E-05,0.000106736,0.000127483,3.46E-05,7.85E-05,0.000109703,5.34E-05,7.26E-05,9.80E-05,0.000112257,0.000131991,7.95E-05
DG.45:3__Pp,3.26E-05,3.11E-05,0,2.49E-05,4.68E-05,5.48E-05,0,0,1.15E-05,0,0,5.25E-05,2.46E-05,2.04E-05,3.26E-05,2.54E-05,0,0,1.02E-05,0.000109793,0,3.58E-05,4.30E-05,0,5.97E-05,0,0
DG.45:4__Pp,1.74E-05,1.66E-05,0,0,1.50E-05,2.34E-05,1.75E-05,1.17E-05,1.85E-05,0,0,1.60E-05,0,2.12E-05,0,1.19E-05,0,2.57E-05,5.56E-06,1.38E-05,2.83E-05,0,2.21E-05,7.62E-06,3.09E-05,2.34E-05,0
DG.45:9__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30E-05,0,0,0,0,0,0,0
DG.46:8__Pp,1.13E-05,1.08E-05,0,0,1.09E-05,8.48E-06,1.09E-05,0,4.89E-06,0,0,0,0,0,0,0,2.86E-05,0,5.69E-06,0,1.56E-05,8.68E-06,2.35E-05,1.18E-05,0,0,0
DG.46:8_1__Pp,1.58E-05,1.51E-05,0,1.85E-05,1.68E-05,0,0,0,0,0,0,5.35E-05,0,2.41E-05,2.62E-05,0,0,0,0,6.77E-05,0,0,0,0,3.09E-05,0,0
DG.47:7__Pp,3.38E-05,3.22E-05,3.16E-05,3.41E-05,2.88E-05,6.65E-05,4.76E-05,3.73E-05,1.60E-05,4.49E-05,3.55E-05,4.89E-05,2.37E-05,0,4.67E-05,3.80E-05,3.48E-05,4.97E-05,1.32E-05,7.38E-05,2.30E-05,5.38E-05,6.54E-05,5.22E-05,3.82E-05,5.30E-05,5.88E-05
DG.47:8__Pp,6.97E-05,6.64E-05,3.14E-05,6.59E-05,0,8.10E-05,4.82E-05,5.96E-05,3.57E-05,3.44E-05,2.49E-05,1.60E-05,6.08E-06,2.55E-05,0,0,3.17E-05,5.72E-05,3.94E-05,0.000161565,4.29E-05,8.67E-05,9.09E-05,7.03E-06,0.000116506,1.52E-05,7.59E-05
DG.47:9__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52E-06,0,0,0,0,0,1.06E-05,0,0,0,6.86E-06
DG.47:9_1__Pp,2.08E-05,1.98E-05,1.59E-05,0,1.24E-05,0,0,0,2.35E-05,1.75E-05,0,0,1.29E-05,0,1.56E-05,0,0,0,1.58E-05,7.15E-05,0,0,0,0,1.42E-05,2.02E-05,1.05E-05
DG.48:7__Pp,2.88E-05,2.75E-05,0,7.27E-06,0,4.03E-05,0,0,0,0,0,8.53E-05,2.84E-05,4.97E-05,0,1.25E-05,0,0,0,6.82E-05,0,2.95E-05,4.30E-05,0,5.18E-05,0,0
DG.48:8__Pp,5.34E-05,5.09E-05,0,3.80E-05,4.91E-05,7.36E-05,0,0,0,0,0,7.37E-05,4.41E-05,6.39E-05,0,3.58E-05,0,0,0,0.000126852,0,4.96E-05,8.18E-05,3.44E-05,9.23E-05,0,0
DG.48:9__Pp,2.58E-05,2.46E-05,0,1.83E-05,0,3.88E-05,1.03E-05,0,0,0,0,6.45E-05,1.81E-05,0,0,0,0,0,6.06E-06,0,1.06E-05,2.91E-05,0,0,5.45E-05,0,0
DG.49:10__Pp,0,0,1.82E-05,2.05E-05,2.41E-05,0,0,0,0,2.83E-05,0,0,0,0,0,1.52E-05,1.56E-05,0,0,1.79E-05,0,0,0,0,0,0,3.43E-05
DG.49:13__Pp,0,0,0,0,0,0,5.46E-06,0,0,4.48E-06,0,8.73E-06,0,0,0,0,0,0,0,0,1.44E-05,0,0,0,0,1.54E-05,0
DG.49:13_1__Pp,0,0,0,0,6.80E-06,1.30E-05,0,0,0,0,0,1.34E-05,7.08E-06,0,0,0,0,0,0,0,0,4.05E-06,0,0,0,0,0
DG.49:7__Pp,5.25E-05,5.00E-05,2.83E-05,4.07E-05,9.32E-05,8.31E-05,5.76E-05,4.82E-05,2.94E-05,5.20E-05,3.02E-05,6.85E-05,4.68E-05,4.09E-05,6.00E-05,3.84E-05,4.34E-05,5.77E-05,2.43E-05,6.42E-05,5.59E-05,5.89E-05,7.77E-05,5.10E-05,8.19E-05,7.55E-05,6.69E-05
DG.49:8__Pp,0.000181609,0.000173087,0.000108607,0.000145991,0.00019829,0.000248075,0.000149817,0.000157331,0.000124954,0.000155988,0.000126116,0.000279348,0.000137876,0.00020072,0.000190332,0.000119206,0.000135737,0.000157099,9.92E-05,0.000406022,0.000168658,0.000219209,0.000231408,0.00012141,0.000287339,0.000197136,0.000216954
DG.49:9__Pp,0.000128536,0.000122504,6.97E-05,0.000108087,0.000127859,0.000162736,0.00010407,0.000121153,9.19E-05,9.49E-05,9.34E-05,0.000158429,9.27E-05,0.000134336,0.000120503,0.000135288,9.91E-05,0.000124362,7.61E-05,0.000316353,0.000115086,0.000188161,0.000166172,0.000103288,0.000202881,0.000124319,0.00012357
DG.50:9__Pp,3.07E-05,2.92E-05,0,2.73E-05,4.00E-05,4.33E-05,0,0,0,0,0,6.22E-05,2.31E-05,2.88E-05,3.52E-05,2.77E-05,0,0,9.80E-06,8.06E-05,0,3.92E-05,3.20E-05,2.28E-05,5.86E-05,0,0
DG.51:10__Pp,2.98E-05,2.84E-05,1.61E-05,2.89E-05,3.02E-05,0,1.87E-05,3.17E-05,2.06E-05,3.57E-05,0,0,1.54E-05,1.80E-05,2.50E-05,3.04E-05,3.48E-05,3.85E-05,2.25E-05,2.35E-05,0,0,0,0,2.63E-05,4.76E-05,3.95E-05
DG.51:8__Pp,0.000202677,0.000193166,0.000117511,0.000160607,0.000212279,0.00033394,0.000148252,0.000209227,0.000169904,0.000169765,0.000154212,0.000386822,0.000187873,0.000219109,0.000201903,0.000169784,0.000178342,0.000202855,0.000103962,0.000432368,0.000262358,0.00024467,0.00027286,0.000169974,0.000284118,0.000305856,0.000286461
DG_d5.31:1__Pp,0,0,1.36E-05,1.00E-05,3.04E-05,0,0,0,0,1.59E-05,0,0,0,1.65E-05,0,0,0,0,0,1.62E-05,0,0,0,0,0,0,0
DG_d5.38:1__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23E-06,0,0,0,0,0,0,0
DG_d5.42:1__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83E-06,0,0,0,0,0,0,0
DGCC.34:2__Pp,6.44E-05,6.14E-05,5.99E-05,4.64E-05,8.06E-05,0.000123603,0.000110413,9.67E-05,6.67E-05,7.41E-05,7.71E-05,0.00011375,6.29E-05,6.83E-05,8.05E-05,6.16E-05,7.86E-05,9.37E-05,3.44E-05,6.50E-05,0.000101207,7.06E-05,0.000103267,9.20E-05,9.73E-05,2.60E-05,6.05E-05
DGGA.34:1|DGGA.16:0_18:1__Pp,2.94E-05,2.80E-05,6.00E-06,1.96E-05,6.15E-05,4.07E-05,1.08E-05,2.73E-05,4.70E-05,6.94E-05,2.17E-05,3.06E-05,1.26E-05,4.92E-06,7.57E-06,2.85E-05,2.87E-05,2.87E-05,2.00E-05,5.67E-05,5.51E-05,5.01E-05,9.27E-05,1.74E-05,5.57E-06,4.38E-05,1.03E-05
DGGA.36:2|DGGA.18:1_18:1__Pp,0.000472382,0.000450215,0.000437705,0.000349726,0.000581981,0.000883654,0.000609935,0.00073285,0.000508341,0.000555246,0.000561223,0.000844365,0.00045381,0.000565048,0.000569933,0.000478273,0.000590738,0.000798583,0.000284374,0.000459872,0.000767377,0.000345147,0.000769332,0.000587421,0.000741431,0.000827454,0.000498094
DGTS.35:1|DGTS.16:0_19:1__Pp,8.14E-05,7.76E-05,7.24E-05,5.93E-05,8.51E-05,0.000138969,8.99E-05,0.0001094,7.81E-05,6.15E-05,0.000100292,6.61E-05,6.70E-05,9.07E-05,9.11E-05,7.15E-05,8.90E-05,0.000121632,4.19E-05,7.63E-05,0.000122947,8.77E-05,0.000120437,9.26E-05,0.000127285,0.000141893,7.16E-05
DGTS.36:1|DGTS.18:0_18:1__Pp,7.33E-05,6.98E-05,7.61E-05,5.88E-05,8.71E-05,0.000126008,0.000111835,0.000114956,8.46E-05,9.33E-05,8.93E-05,0.000150098,8.35E-05,8.59E-05,9.98E-05,7.40E-05,0.0001023,0.00013172,5.02E-05,9.94E-05,0.000126815,9.44E-05,0.000123327,0.000106016,0.000114915,0.000148691,8.99E-05
DGTS.37:2__Pp,0.000176265,0.000167993,0.000155699,0.000137725,0.000202071,0.000306756,0.000236592,0.000272248,0.000193343,0.000196877,0.000195413,0.000357961,0.000171099,0.000198535,0.000235514,0.00017418,0.00022732,0.000266217,0.000100977,0.00016417,0.000284896,0.000175251,0.000286795,0.000210948,0.000252646,0.000333552,0.000189291
DGTS.38:2|DGTS.19:1_19:1__Pp,0.000191851,0.000182848,0.000171434,0.000145698,0.000214779,0.000302605,0.000231945,0.000269147,0.000176609,0.000208561,0.000210977,0.000365014,0.000166449,0.000211396,0.000210268,0.000180321,0.000231437,0.000271126,0.000105092,0.000177934,0.000291815,0.000223272,0.000314674,0.000211208,0.000269748,0.000321789,0.00018697
DGTS.46:5__Pp,1.35E-05,1.28E-05,1.44E-05,8.40E-06,9.27E-06,8.73E-06,1.58E-05,1.12E-05,0,2.65E-05,1.13E-05,0,0,1.80E-05,2.47E-05,1.28E-05,3.89E-05,1.20E-05,0,3.58E-06,0,6.19E-06,2.45E-05,6.37E-06,0,0,2.88E-06
EOS(d9).(d18:1-d9/32:0/18:2)__Pp,0,0,8.10E-06,3.01E-06,6.12E-06,3.64E-05,2.63E-05,0,8.37E-06,2.20E-05,9.06E-06,4.29E-05,0,0,0,0,8.27E-06,2.24E-05,0,8.02E-06,3.07E-05,0,0,9.55E-06,0,0,9.99E-06
NAE.22:0__Pp,0.000147851,0.000140913,0.000133215,5.61E-05,0.000125955,0.000265817,0.00017527,0.000263495,0.00018571,0.000181209,0.000178546,0.000353018,1.71E-05,6.55E-05,3.23E-05,4.17E-05,9.36E-05,0.000231822,1.77E-05,0.00019826,0.000384022,0.000244208,7.69E-05,0.000243813,0.000378842,0.000368275,0.000160348
NAE.22:3__Pp,0,0,0,0,0,0,0,0,0,0,0,2.13E-05,0,0,0,0,0,0,0,0,5.13E-05,0,0,0,0,0,0
NAE.22:4__Pp,3.09E-05,2.94E-05,3.59E-06,1.89E-05,2.27E-05,1.64E-05,1.59E-05,2.57E-05,4.15E-05,1.07E-05,4.61E-05,6.41E-05,2.71E-05,6.07E-05,3.81E-05,6.14E-05,2.26E-05,1.78E-05,1.99E-05,2.84E-05,0.000117923,8.18E-05,9.09E-05,6.90E-05,8.16E-05,3.82E-05,1.88E-05
NAE.22:5__Pp,1.42E-05,1.35E-05,0,8.86E-06,0,0,0,1.73E-05,1.65E-05,5.94E-06,2.00E-05,3.10E-05,0,2.01E-05,4.49E-05,2.74E-05,0,0,0,8.37E-06,6.39E-05,4.02E-05,6.54E-05,8.99E-06,1.18E-05,3.33E-05,0
