CompoundID,CompoundName,Formula,Phase,Mass,RT,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
Cer_AP.t16:0_20:0__Np,Cer_AP t16:0_20:0,C36 H73 N O5,Negative Phase,599.5487,8.47,7815682.79,6955361.401,7602742.277,3278639.743,4291099.305,3726094.58,3824603.335,5963709.52,5552780.648,11083734.71,3034798.238,4409517.238,3429737.966,4394230.97,4415509.349,3720161.169,7653247.5,3775543.093,5476997.972,4469918.706,6405157.821,4417197.268,4523927.08,3365028.606,8217518.947,5883453.754,3258185.713
Cer_AP.t16:0_26:2__Np,Cer_AP t16:0_26:2,C42 H81 N O5,Negative Phase,679.6109,9.77,612951.573,929922.2301,724542.5214,390339.7703,569703.8263,424971.681,380478.567,662508.133,662428.1034,1688073.728,325667.5522,452992.3478,372617.541,466445.7289,424835.6298,244657.5169,203666.1043,356175.3562,601692.5736,559473.5086,543508.7953,829857.8282,721367.1751,785968.5379,1484546.583,1077075.604,630304.6016
Cer_AP.t17:0_14:0__Np,Cer_AP t17:0_14:0,C31 H63 N O5,Negative Phase,529.4706,6.02,2665022.712,2591766.853,2554064.255,809013.4191,1267392.092,1175596.341,953014.3473,2224504.263,1966551.651,2764444.719,482090.5173,1032221.569,1017453.438,1045612.118,1710994.324,661949.5496,2422191.909,1096442.105,2919155.306,1370418.894,2199532.619,1147557.41,1309504.806,713273.0021,2753445.296,2437125.22,782964.2154
Cer_AP.t17:0_15:0__Np,Cer_AP t17:0_15:0,C32 H65 N O5,Negative Phase,543.4862,6.49,2808618.34,2572573.198,2531083.673,1328367.066,2021641.237,1761344.671,1172707.192,2343574.721,2027560.002,3784287.858,1039444.609,1732083.051,1689910.792,1338598.258,1887572.358,1109701.735,3314296.826,1487197.82,2293874.658,1640433.983,2591873.806,2362636.673,2461897.538,1811870.483,3315606.633,3056778.351,1145925.911
Cer_AP.t17:0_16:0__Np,Cer_AP t17:0_16:0,C33 H67 N O5,Negative Phase,557.5021,6.99,28606306.92,27634118.27,25443841.88,9343011.947,16314818.26,4973317.325,10928198.26,21300258.59,19769714.23,39529623.52,10055085.35,16580650.5,4100478.838,13283697.49,6133964.189,11660611.56,17837951.06,13852595.59,23417456.59,9075904.209,12417138.62,16453992.52,6044061.96,11606158.77,10254329.16,8544948.32,2843451.32
Cer_AP.t17:0_20:0__Np,Cer_AP t17:0_20:0,C37 H75 N O5,Negative Phase,613.5644,8.9,7726221.73,7765240.983,7518450.816,2892429.426,5390704.964,4455198.709,3895821.248,7153589.474,6167862.735,13236092.08,2742141.21,4341810.81,4205514.398,4245362.883,4916789.306,3415640.392,8604252.106,4464384.888,5478205.915,4185267.705,5819617.369,5733479.389,5607910.83,4294519.729,9789931.162,8462425.065,3393533.427
Cer_AP.t17:0_22:2__Np,Cer_AP t17:0_22:2,C39 H75 N O5,Negative Phase,637.5643,8.09,170308.0727,170206.2219,177852.1207,45839.17091,60441.23268,69524.51722,50687.34115,95886.91535,112759.7609,234362.7182,28700.73781,74442.10335,75463.11548,62957.55915,77626.73369,52124.03652,151580.0429,73652.26671,94980.91581,53232.20742,141257.603,83567.09138,51775.47777,55852.65274,89293.48625,105561.8615,50037.8077
Cer_AP.t17:0_24:0__Np,Cer_AP t17:0_24:0,C41 H83 N O5,Negative Phase,669.6271,10.65,11622670.11,11978904.24,10907889.52,3139441.757,6582727.271,5581182.431,5197148.14,9641038.778,8587664.328,19114738.75,3995942.357,6861695.795,5078890.661,5698859.109,6329066.481,5047838.713,13075951.35,6928787.808,9853465.577,7001305.021,9429055.815,7347349.808,6763588.36,5462498.84,12466868.98,11384361.33,4296543.845
Cer_AP.t17:0_24:0_1__Np,Cer_AP t17:0_24:0_1,C41 H83 N O5,Negative Phase,669.6271,10.65,11622670.11,11612128.01,10907889.52,3086391.928,6582727.271,5581182.431,5197148.14,9708081.134,8587664.328,19120704.87,3995942.357,6861695.795,5078890.661,5698859.109,6329066.481,5047838.713,13221751.75,6928787.808,9853465.577,6599862.354,9456579.724,7347349.808,6859673.552,5509065.916,12488191.18,11384361.33,4195001.228
Cer_AP.t17:0_24:1__Np,Cer_AP t17:0_24:1,C41 H81 N O5,Negative Phase,667.6115,9.78,4115529.543,5565213.919,5193071.226,1364131.182,3231966.952,2080640.647,1638683.418,3139124.067,3157936.505,7768350.92,1544835.253,2176544.14,1842538.582,2553947.402,2435441.582,1104784.188,2878518.189,1702466.582,2589649.72,1730284.196,2339342.082,3057993.552,2148302.907,2397182.741,5438657.348,4037754.563,1869963.765
Cer_AP.t17:0_24:2__Np,Cer_AP t17:0_24:2,C41 H79 N O5,Negative Phase,665.5955,8.92,28916.90104,145668.8797,109969.3003,24265.22693,197967.323,56290.10214,26889.25529,202496.478,31362.40114,37364.68128,0,101887.8584,0,137592.5951,156273.5544,62538.92327,30859.55819,118401.4077,27379.64582,28145.31692,0,196064.0168,66746.94742,70005.19403,298053.4328,257898.6589,42394.03577
Cer_AP.t17:0_26:1__Np,Cer_AP t17:0_26:1,C43 H85 N O5,Negative Phase,695.6425,10.6,1647375.688,1761198.387,1853418.221,488238.6738,1376463.262,847904.4902,601485.6243,1770288.4,1576512.88,2462362.01,620498.1949,891861.2635,924414.0563,946259.3528,1028176.174,603218.7729,1664543.048,860466.1343,1069931.619,694618.4686,1040260.794,1470007.074,1148648.147,1178477.583,2575092.084,2254702.192,692854.4654
Cer_AP.t17:1_16:0__Np,Cer_AP t17:1_16:0,C33 H65 N O5,Negative Phase,555.4861,5.99,378931.0932,469712.5424,377966.158,114083.2507,169063.3693,121065.9288,122627.653,293893.1169,244928.4775,341200.8816,89752.30186,147751.3641,183662.5985,107150.1931,209669.879,61885.18064,317055.5211,60891.37683,368959.6276,132008.355,227718.8915,163595.0813,303934.8645,129253.1702,427465.0503,409402.944,114417.0755
Cer_AP.t18:0_16:0__Np,Cer_AP t18:0_16:0,C34 H69 N O5,Negative Phase,571.5175,7.47,11743821.36,11366010.76,10750377.34,2179356.478,7113609.097,6199889.926,4908334.531,9189752,8279221.202,15728019.7,5018149.708,6994520.775,3060918.936,5917128.181,7354522.846,5283572.401,12009883.03,6360769.773,8885328.208,7643331.728,10644529.62,3662911.891,8512054.809,5431616.823,12784472.8,10453481.47,5126082.358
Cer_AP.t18:0_24:0__Np,Cer_AP t18:0_24:0,C42 H85 N O5,Negative Phase,683.6426,11.1,10098223.71,9198286.144,8937349.781,2840069.366,5349865.537,4674429.685,4419997.109,7757213.221,6578579.609,14494680.4,3570836.976,6002790.934,3622704.751,4511938.573,5489678.156,4241070.298,11135807.23,5674301.326,7950238.79,6018301.097,9245153.772,5191149.094,5195206.457,4353052.395,6913874.72,8132518.3,4121555.185
Cer_AP.t18:0_28:2__Np,Cer_AP t18:0_28:2,C46 H89 N O5,Negative Phase,735.6729,11.39,235794.3624,174276.4025,284284.1656,61705.0771,47585.22415,70078.45944,98877.09883,25978.30938,136141.6781,98548.11037,59949.21185,93897.32832,106160.4173,106838.5273,113629.7256,68560.06812,238153.3895,132748.6755,263248.3417,67979.04737,70072.45645,261305.9296,260458.8835,75046.59934,213260.6091,87794.25453,46380.63598
Cer_AP.t18:0_29:1__Np,Cer_AP t18:0_29:1,C47 H93 N O5,Negative Phase,751.7053,12.1,1056176.314,1016545.591,955647.747,364905.7387,836152.6251,618598.0926,596407.4095,1143244.181,847934.2158,1436553.343,357260.5949,583494.4214,529631.158,689337.2837,599168.0319,413436.7188,1093558.344,670009.4084,915239.118,816855.309,718571.3434,907616.7811,538598.4641,553598.0704,1331737.024,1618140.295,450427.4783
Cer_AP.t19:0_24:0__Np,Cer_AP t19:0_24:0,C43 H87 N O5,Negative Phase,697.6575,10.61,18158.34747,808832.3363,748424.7189,0,600005.2174,174264.7461,361551.5636,922669.0335,403204.9945,526703.2644,193061.3187,524913.8836,379967.3862,427087.5215,169169.3802,279988.9297,529548.5672,238934.8033,803610.7101,111353.5321,391756.3685,647873.5061,581486.7542,636516.7994,1359056.982,281432.6501,57495.76408
Cer_AP.t20:0_30:0__Np,Cer_AP t20:0_30:0,C50 H101 N O5,Negative Phase,795.7678,10.96,552027.3607,539501.8081,725399.9485,195153.7893,309349.703,207432.6116,270101.3429,555261.4522,457403.1834,883433.6057,213639.1117,375206.0795,200107.5787,217143.0593,315914.6733,320314.6303,724305.413,285918.8398,598122.591,560062.4883,583131.7679,427963.5694,440257.2778,315442.3416,773611.8639,633250.8367,183582.7178
Cer_AP.t21:0_28:0__Np,Cer_AP t21:0_28:0,C49 H99 N O5,Negative Phase,781.7519,13.37,3585253.157,2586164.082,3180582.577,455166.7464,648731.108,766861.9665,891695.2588,3000339.971,2732345.492,3755517.582,805428.7108,2154001.585,735851.1971,380890.2093,1239177.643,1068355.797,4483255.284,1468201.669,2817606.275,1534006.611,3097803.082,675956.2683,848319.019,431246.7937,3564256.045,2179116.573,361386.0118
Cer_AP.t22:0_26:2__Np,Cer_AP t22:0_26:2,C48 H93 N O5,Negative Phase,763.7046,12.1,305772.6571,40382.80344,17303.08096,8799.518651,29448.07925,60717.37617,10098.22752,18578.20241,39359.1093,9553.452098,24538.40645,261584.1678,4562.872711,21798.92179,4600.83825,25459.33902,47560.96871,115178.7095,77381.40726,0,83629.74946,43345.80911,12826.4755,6136.640523,116187.6237,92348.47839,7382.022188
Cer_AP.t25:1_15:0__Np,Cer_AP t25:1_15:0,C40 H79 N O5,Negative Phase,653.5955,9.01,200599.1722,446553.2057,238004.9105,118103.5741,105790.3565,43539.51682,142264.2607,399280.7573,71625.00183,387126.7725,37943.56005,221851.6109,85288.14624,34484.10973,56634.54906,47804.97922,142025.7294,38592.5393,291042.1327,76588.61045,155590.0859,36730.44897,966830.1677,476080.9737,1234694.127,503921.8921,150248.3401
Cer_AP.t26:1_18:0__Np,Cer_AP t26:1_18:0,C44 H87 N O5,Negative Phase,709.658,11.36,1176364.03,1053603.297,690440.3904,157082.2298,690533.0579,516353.2855,132613.9227,638359.7683,620001.4022,1467794.068,518403.9414,223939.5131,497504.7572,244301.6507,291065.2087,377385.6664,948762.4289,567355.2633,761431.2835,395789.4036,737238.9203,1114212.652,929993.5714,448704.0612,1157139.982,1092262.309,214590.2712
Cer_AP.t29:1_21:0__Np,Cer_AP t29:1_21:0,C50 H99 N O5,Negative Phase,793.752,13.01,1651041.006,1497040.864,1437511.709,630608.9795,1306940.373,1062955.609,1141597.691,1893656.295,1721183.745,2775144.585,648698.2067,547038.254,855812.4301,490965.4476,1050572.304,657242.9194,1292810.793,931920.793,701833.8436,768323.587,1023807.419,1385490.772,1320968.634,1247919.663,1832599.792,1305898.21,765379.7502
Cer_AP.t30:0_25:0__Np,Cer_AP t30:0_25:0,C55 H111 N O5,Negative Phase,865.8471,7.42,0,15502.86599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cer_AP.t32:1__Np,Cer_AP t32:1,C32 H63 N O5,Negative Phase,541.4706,5.87,6496826.728,709203.5761,688690.4606,253865.8313,390669.309,332055.2568,258617.3757,517837.5723,493690.1782,883381.1298,315026.0985,391381.2167,282155.6492,289322.4746,341884.9049,238217.8513,641365.0075,2217141.038,627192.9087,391232.3398,650479.0739,423092.4594,525895.3445,365020.8454,909955.0237,661768.7007,265380.8342
Cer_AP.t33:0__Np,Cer_AP t33:0,C33 H67 N O5,Negative Phase,557.5015,6.01,180013.2262,210982.9394,112342.7692,34505.67668,125356.2913,40886.03417,50214.27746,85289.31744,104826.313,70074.22381,0,0,43192.63494,36379.75443,59687.80875,32061.75682,73300.89249,86210.67881,157064.5167,96790.07032,84441.59782,75227.81947,101492.9193,60294.70687,186340.6089,145936.27,31720.7287
Cer_AP.t33:1__Np,Cer_AP t33:1,C33 H65 N O5,Negative Phase,555.4863,6.35,1667050.515,1556552.46,1538521.092,681660.3786,1007787.586,764127.7951,679508.039,1209827.668,1303609.338,2279600.462,641921.679,990721.7626,801639.9334,690126.7508,844398.9651,620643.8925,1715339.968,748311.9857,1118919.104,777157.5324,1304312.401,1101718.776,1268809.489,807384.9204,2077352.07,1418098.318,777105.2673
Cer_AP.t33:1_1__Np,Cer_AP t33:1_1,C33 H65 N O5,Negative Phase,555.4862,5.77,1593876.995,116245.3635,112159.2263,40497.46665,56830.66313,20734.62841,32675.24229,77241.02425,97281.32203,193051.925,39253.9871,64683.59576,75077.09114,37761.54384,29953.00556,26698.41613,102333.2316,541978.0385,78259.68545,94069.32324,56150.27622,27113.87578,65516.7198,36508.8192,89185.9476,56593.40414,31062.89459
Cer_AP.t34:0__Np,Cer_AP t34:0,C34 H69 N O5,Negative Phase,571.5171,6.63,82200.7001,88949.61566,27311.65295,0,13412.31131,0,21865.76471,30789.56043,73826.70155,40283.4076,0,0,0,17787.14229,8284.352506,50514.73759,0,0,29082.06,63392.94271,0,27766.8926,0,0,0,0,0
Cer_AP.t34:1__Np,Cer_AP t34:1,C34 H67 N O5,Negative Phase,569.5021,6.84,6540011.026,6403637.192,5802776.432,3072558.433,4552946.966,3420781.721,2811994.431,5087604.598,4456403.694,9208635.009,3333760.828,3652440.045,2898177.809,3627228.339,3803939.434,2464485.357,6745021.755,3005562.389,4878346.555,3941641.835,5199160.582,5354435.461,6526723.85,4416267.168,9308519.393,7524239.946,4199826.548
Cer_AP.t36:0__Np,Cer_AP t36:0,C36 H73 N O5,Negative Phase,599.5486,7.35,1440247.945,0,1276785.307,636588.7967,0,750629.8222,585687.273,987942.001,995218.532,1878869.954,541940.4507,786108.9647,673991.531,0,721470.1239,570650.423,1301852.453,0,1011348.066,647106.633,1260457.407,788019.4953,715829.3222,562189.7497,1339275.164,0,567916.3731
Cer_AP.t37:0__Np,Cer_AP t37:0,C37 H75 N O5,Negative Phase,613.5644,8.9,7726221.73,7770552.593,7513463.906,2892429.426,5390967.015,4456271.229,3824351.431,7219681.003,6167862.735,13236092.08,2742361.066,4341810.81,4205514.398,4248949.789,4916789.306,3413487.379,8604252.106,4492302.614,5478205.915,4188057.15,5817584.455,5700976.634,5680275.026,4294519.729,9795666.988,8334705.996,3393533.427
Cer_AP.t37:0_1__Np,Cer_AP t37:0_1,C37 H75 N O5,Negative Phase,613.5643,7.9,665977.5456,580860.3943,703372.104,275742.8269,424534.2446,384033.0257,265777.0194,659092.0772,545564.7613,888232.2077,297849.3278,425732.875,333782.3051,337562.9224,441865.1357,346403.6366,736605.8817,413804.7557,663937.6833,458503.8847,747465.9208,355105.3823,379394.5372,314616.7064,800501.2962,663475.4555,285606.908
Cer_AP.t38:0__Np,Cer_AP t38:0,C38 H77 N O5,Negative Phase,627.5799,9.4,7907970.639,7334155.654,7427037.56,2380923.486,3714450.153,3692857.803,3395223.23,5942576.805,5357028.085,11401717.02,2542180.149,5550350.962,3260887.361,3244960.128,4134050.313,3317438.69,7752183.962,4132216.06,6063201.655,4247130.717,6093195.994,4335898.259,4241362.994,2950072.005,7559473.982,5757841.888,3471807.637
Cer_AP.t38:0_1__Np,Cer_AP t38:0_1,C38 H77 N O5,Negative Phase,627.5797,9.02,431644.3901,693163.1131,0,0,0,156303.4676,0,0,0,1003645.334,0,0,0,21165.16504,0,0,0,58796.69608,193177.6686,0,0,0,0,0,0,0,209320.1175
Cer_AP.t39:0__Np,Cer_AP t39:0,C39 H79 N O5,Negative Phase,641.5958,9.81,9151456.855,13371229.75,9783730.144,3208389.615,5893602.29,4959759.728,4886528.854,7239467.211,7657465.412,24150696.52,3290915.313,5269395.62,3565659.688,6138470.029,5244036.604,2849764.959,6733893.72,4034923.086,7042719.752,6118289.46,6032498.657,6990890.595,5903019.894,5705084.826,10822444.98,8698825.259,4766373.381
Cer_AP.t39:1__Np,Cer_AP t39:1,C39 H77 N O5,Negative Phase,639.5798,8.87,604168.5341,643495.8674,643883.5278,215047.0593,536416.9622,375157.82,299488.8127,590917.4792,503625.6279,855727.122,267829.9438,416272.6808,369002.0749,334268.1189,411372.7124,248587.1139,778178.1528,356656.2142,495330.4169,301010.0849,395914.9158,497036.7618,426515.1396,420796.0421,926974.6071,756951.209,268613.4906
Cer_AP.t40:0__Np,Cer_AP t40:0,C40 H81 N O5,Negative Phase,655.6113,10.28,8667550.557,7962262.37,7898836.51,3031838.125,4756274.203,3965872.783,3862457.564,7145830.495,6305426.418,13306170.91,3423918.798,5616599.982,3620854.803,3998358.645,5085024.46,3931129.11,9633919.787,5211274.456,7579790.661,5552284.829,7883176.771,4587962.829,4890342.094,3321202.124,8890222.836,6826353.258,3656987.493
Cer_AP.t40:1__Np,Cer_AP t40:1,C40 H79 N O5,Negative Phase,653.5951,9.29,1242287.16,1230005.076,1399378.703,592772.4784,546687.2673,671854.311,652481.6373,1325780.351,1338650.628,2399624.681,493180.6848,1285306.39,742364.4165,447392.3534,732379.8799,770171.9488,1321325.922,649907.9587,1199248.134,364844.1585,1061187.068,613373.6863,1454968.852,913915.2663,2599933.626,1534094.561,679791.2387
Cer_AP.t40:1_1__Np,Cer_AP t40:1_1,C40 H79 N O5,Negative Phase,653.5954,9.76,985171.4283,1688256.364,1771178.266,802654.8635,1404483.225,822084.0874,901352.664,1873898.21,887450.5354,3337377.97,824521.2128,694393.0875,562944.587,1142088.043,883576.2369,368526.9788,1801127.626,886273.2612,750226.5044,632588.8179,654545.8605,2453603.557,2677822.217,2274144.418,3668811.108,3390672.709,932968.4479
Cer_AP.t42:1__Np,Cer_AP t42:1,C42 H83 N O5,Negative Phase,681.6268,10.18,1945443.459,1532759.064,1706889.983,596446.796,1129716.52,867611.2828,650712.5304,1346744.178,1138339.049,1619305.276,672970.6226,915789.5132,1023942.869,712059.3804,893106.6104,699156.3978,1495317.846,725513.8536,1129092.533,853824.4232,1068003.089,1308173.525,1393286.732,1286500.505,2785540.532,1372967.463,572704.2761
Cer_AP.t44:1__Np,Cer_AP t44:1,C44 H87 N O5,Negative Phase,709.6581,10.99,1666173.938,1614500.049,1349306.281,334515.7853,1100741.36,530402.7577,635006.9125,1268179.217,793344.0129,1893842.863,322275.8541,451888.5727,534280.6795,593105.5308,692738.702,461251.4406,1196594.692,587040.8176,855066.4359,549838.2443,935311.2252,1227347.691,1237524.865,776043.3881,2438539.897,1356678.486,635571.975
Cer_AP.t45:1__Np,Cer_AP t45:1,C45 H89 N O5,Negative Phase,723.674,11.38,1270590.988,1014390.39,1192395.214,366469.1599,1007354.494,594417.287,492086.5969,1290540.63,921034.1129,1668160.489,388816.9064,635855.2059,650490.869,734415.3309,819070.4799,494001.0783,1223623.679,715935.3252,1046514.539,525756.368,1017152.753,1309757.138,849575.0021,749184.1745,1808841.049,1651420.802,440517.0187
Cer_AP.t45:1_1__Np,Cer_AP t45:1_1,C45 H89 N O5,Negative Phase,723.673,11.68,234682.6582,135209.2028,63785.17039,58382.72364,11791.35216,38640.1058,16683.45229,180530.3101,205649.25,345232.7991,36592.65472,36968.4209,56338.87842,43776.83139,125770.8893,118785.4218,157731.8002,51249.223,159507.5256,157267.3083,94817.29351,311232.7157,224815.2156,73908.89095,343034.7826,153133.234,145885.7989
Cer_AP.t46:0__Np,Cer_AP t46:0,C46 H93 N O5,Negative Phase,739.7054,12.52,17618621.51,17115895.12,15358272.94,3942106.616,12057459.64,7777791.329,8650342.76,14572444.92,12860640.99,24845475.28,5936493.448,9973137.012,7726867.99,11536687.04,9920567.447,8401269.365,20456218.52,11355104.81,14555194.6,12619045.62,16025933.11,12904751.96,9809175.415,7855022.273,14943853.53,15385742.9,5729097.164
Cer_AP.t46:1__Np,Cer_AP t46:1,C46 H91 N O5,Negative Phase,737.6893,11.74,1573971.835,1366312.653,2091932.121,499982.5903,923993.7442,717139.4943,635434.1478,1737532.003,1285197.11,2258848.853,542987.0048,852273.8736,681473.4199,1048570.1,1042113.401,537488.7371,1184377.904,784676.6699,1148218.105,909626.794,1332439.094,1219620.988,1615593.708,1025386.871,2730095.299,1693205.239,841799.6852
Cer_AP.t46:2__Np,Cer_AP t46:2,C46 H89 N O5,Negative Phase,735.6731,12,49386.51445,327432.9757,362908.0395,141841.229,141448.801,0,0,252376.4663,0,372248.8198,0,113564.8531,163756.4303,0,126284.9921,105413.7179,350916.6731,93398.29397,231293.1897,116944.435,137492.07,0,252970.8921,138638.7309,457076.3779,0,24147.12198
Cer_AP.t47:0__Np,Cer_AP t47:0,C47 H95 N O5,Negative Phase,753.7207,12.83,7689434.902,8996835.375,6512981.337,2135499.324,5963075.24,5256953.845,5348081.709,7916180.639,7949684.14,11906981.17,3462685.374,4719643.668,4388540.171,4617157.122,6277554.763,5335035.705,10334340.64,7355358.577,7461343.647,7326518.717,6883027.594,5682694.931,5541111.07,3682680.217,7587242.423,9226664.146,2645437.243
Cer_AP.t48:0__Np,Cer_AP t48:0,C48 H97 N O5,Negative Phase,767.7363,13.12,8538502.413,10220991.22,6440180.631,2179915.997,6512939.631,4657689.57,4699080.519,6530315.552,7149036.892,11770740.3,3055861.911,5545485.347,3731511.027,5305887.135,5783309.054,4604728.946,7867523.961,6156944.875,7251209.647,8454081.964,6183262.274,5905573.804,5784419.015,4034540.365,6272138.646,6591315.782,2746313.053
Cer_AP.t48:0_1__Np,Cer_AP t48:0_1,C48 H97 N O5,Negative Phase,767.7354,12.4,0,0,0,0,0,0,6813.020731,0,82932.71744,0,205899.7118,975316.959,0,0,0,13199.03921,0,0,0,0,0,67195.27675,0,0,0,0,0
Cer_AP.t48:1__Np,Cer_AP t48:1,C48 H95 N O5,Negative Phase,765.7207,12.41,1169304.47,1002671.181,971962.7361,246303.1205,1530366.789,656849.7053,686048.4677,976436.4505,956016.387,1680255.805,300939.287,682755.0596,631714.814,1359798.183,767188.456,571386.6144,1487840.293,690135.6905,991101.9975,775366.5832,824433.5604,625579.7144,870712.0455,901135.3869,1382623.97,1633977.02,696382.8657
Cer_AP.t50:0__Np,Cer_AP t50:0,C50 H101 N O5,Negative Phase,795.767,13.68,1819727.136,4188779.765,2697627.718,1022944.352,2029331.544,1863553.618,2096893.153,3253149.981,3743634.145,5113786.56,1952236.813,1869384.677,1861843.914,1140688.185,2577385.733,2417564.902,3698860.805,3064190.034,4157457.309,4011133.238,3272936.832,1859586.129,1959084.875,1103450.346,3207513.953,3337611.97,909415.0336
Cer_AP.t51:0__Np,Cer_AP t51:0,C51 H103 N O5,Negative Phase,809.7833,11.32,349725.1054,313493.0237,354680.4631,94824.39779,145242.7876,154701.7628,170233.6836,253917.8331,199571.4377,534427.8442,128562.5828,200965.3482,138726.1736,112684.6639,140558.4821,205163.5851,465987.2891,186051.8361,360036.2886,321232.0055,394371.6159,163221.4483,194667.0821,62052.06964,411768.0681,308470.5698,85921.04109
Cer_AP.t52:1__Np,Cer_AP t52:1,C52 H103 N O5,Negative Phase,821.7833,13.57,1689803.261,1320024.678,1817396.115,15312.8753,252955.3234,773134.9696,285698.545,797834.8981,1480996.389,2805758.101,664058.3495,1211765.731,422695.6143,55074.71398,490646.7863,667592.6351,2435277.556,223339.9368,1253679.414,584647.602,1091281.791,118132.5604,775543.4302,114485.3423,441755.2908,692595.5235,263252.3721
