CompoundID,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
TG.14:0_16:1_18:1__Pp,0.000542397,0.001653668,0.000392838,0.002898623,0.004688124,0.002636174,0.002660922,0.001340982,0.001484914,0.000872324,0.002323727,0.000850311,0.003067178,0.004724425,0.002479479,0.001945603,0.001181073,0.002043101,0.000972746,0.002541857,0.000657874,0.004357391,0.002634189,0.004263999,0.001381053,0.00201888,0.001871579
TG.14:0_17:1_18:2__Pp,2.41E-05,3.45E-05,0,7.48E-05,0.000124923,8.20E-05,9.84E-05,3.72E-05,2.75E-05,3.94E-05,8.00E-05,3.23E-05,6.95E-05,0.000113633,7.18E-05,6.20E-05,1.42E-05,5.43E-05,3.29E-05,6.62E-05,9.74E-06,0.000119715,5.86E-05,0.000111362,2.95E-05,4.89E-05,7.17E-05
TG.14:0_18:1_18:2__Pp,0.001442161,0.005058831,0.001052054,0.008375514,0.013590992,0.007566081,0.008229238,0.002668507,0.004428831,0.00259351,0.006173522,0.002392568,0.007463187,0.016910335,0.007124748,0.005469387,0.001776162,0.005862737,0.002905186,0.007521125,0.002159735,0.013262255,0.006772989,0.012739632,0.001440865,0.00318289,0.00610053
TG.14:0_18:2_18:2__Pp,0.000250132,0.000669794,0.000196336,0.001263845,0.001866995,0.001061304,0.001196048,0.000428824,0.000688182,0.000459534,0.000803402,0.000421723,0.00106517,0.002759971,0.001054808,0.000743724,0.00033865,0.000939356,0.000445738,0.001001557,0.000418605,0.001988118,0.001064282,0.001962213,0.000241408,0.000531425,0.001100453
TG.14:0_18:2_18:3__Pp,0,0,0,0.000106283,0.000123355,8.89E-05,0.000106399,3.51E-05,5.41E-05,4.26E-05,4.22E-05,3.92E-05,7.40E-05,0.000176503,8.42E-05,6.23E-05,3.01E-05,8.57E-05,2.16E-05,8.40E-05,3.17E-05,0.000133804,8.14E-05,0.000175357,0,4.90E-05,0.000112032
TG.15:0_16:0_16:0__Pp,1.71E-05,4.47E-05,3.42E-05,8.72E-05,8.62E-05,7.00E-05,5.16E-05,6.37E-05,6.00E-05,4.26E-05,1.96E-05,8.64E-05,9.23E-05,4.90E-05,5.19E-05,5.35E-05,7.50E-05,7.17E-05,4.70E-05,4.96E-05,2.23E-05,6.00E-05,5.12E-05,6.52E-05,7.51E-05,8.12E-05,6.50E-05
TG.15:0_16:0_16:1__Pp,4.63E-05,4.65E-05,9.11E-06,7.99E-05,0.000158689,0.000105318,8.46E-05,0.000115853,6.53E-05,6.24E-05,7.91E-05,7.61E-05,0.000185422,0.000100579,0.000120751,8.89E-05,0.000139932,0.000116951,4.67E-05,6.12E-05,5.21E-05,0.000137697,0.000123906,0.000141556,0.0001489,4.24E-05,8.13E-05
TG.15:0_16:0_18:1__Pp,9.01E-05,0.000183202,7.54E-05,0.000231621,0.000439014,0.000293744,0.000237448,0.000146305,0.000169354,0.000117831,0.00024932,0.00013094,0.000319706,0.000462674,0.000245779,0.000217271,0.000130987,0.000252971,0.000113167,0.000242349,0.000111212,0.000396275,0.000195097,0.000299762,0.000136419,0.000195912,0.000128672
TG.15:0_16:1_16:1__Pp,0,3.19E-05,0,9.99E-05,0.00012975,3.63E-05,4.75E-05,4.53E-05,5.68E-05,8.71E-06,6.22E-06,0,0.000149172,6.62E-05,3.94E-05,6.19E-05,0.000120643,7.94E-05,9.91E-06,5.16E-06,1.35E-05,5.36E-05,6.14E-05,3.60E-05,0.000156303,0.000143756,1.61E-05
TG.15:0_18:1(d7)_15:0__Pp,0.000100619,9.86E-05,0.000127218,2.88E-05,0.000131416,0.00011736,7.33E-05,0.000131028,0.000129629,0.000107869,0.000165112,0.000183874,0.000185963,7.00E-05,0.000138145,0.000172522,0.000162455,0.000158924,0.000138654,0.000105518,0.000159709,0.000100517,4.70E-05,4.30E-05,0.000150885,0.000139898,1.33E-05
TG.16:0_16:0_18:0__Pp,0.000540279,0.000979876,0.000350309,0.000616709,0.00119734,0.001248556,0.00055612,0.000752963,0.001068528,0.000872748,0.001048144,0.000892334,0.001378118,0.000779459,0.000785986,0.001124696,0.000597104,0.001088258,0.000753888,0.000617681,0.000788132,0.00075629,0.000436415,0.000560711,0.000447213,0.000903829,0.000312909
TG.16:0_16:0_18:1__Pp,0.004344071,0.009330147,0.003074289,0.010958072,0.014280797,0.01285219,0.010088676,0.006869321,0.009854899,0.007057342,0.015857504,0.007610063,0.013990778,0.010391856,0.011261879,0.012593508,0.004335024,0.01176385,0.006968648,0.010333832,0.005710412,0.011138852,0.006516905,0.009592785,0.003990351,0.007273719,0.005464084
TG.16:0_16:0_18:1_1__Pp,0,2.53E-06,0,9.24E-06,2.87E-06,6.54E-06,7.65E-06,0,6.02E-06,0,4.07E-05,0,1.81E-05,2.11E-05,4.00E-06,1.26E-05,0,1.66E-05,0,0,0,4.56E-06,1.89E-06,1.93E-06,0,1.45E-05,0
TG.16:0_16:1_18:1__Pp,0.004528987,0.017231835,0.003125101,0.02438298,0.034454313,0.024301411,0.025127424,0.008459393,0.014831716,0.007782019,0.024794908,0.007495671,0.023832643,0.031661618,0.021854757,0.019954533,0.004582158,0.017678218,0.009934547,0.025118311,0.006205419,0.029545178,0.01752217,0.029062431,0.004344035,0.009325429,0.014672764
TG.16:0_16:1_18:1_1__Pp,0,1.94E-05,0,2.38E-05,1.74E-05,2.71E-05,0,2.54E-05,1.28E-05,1.26E-05,0,0,0,4.60E-05,0,1.97E-05,0,0,1.97E-05,1.37E-05,0,1.66E-05,2.52E-05,1.82E-05,0,0,1.94E-05
TG.16:0_17:0_18:0__Pp,5.97E-05,6.89E-05,3.38E-05,0.000112105,0.000111763,9.57E-05,5.69E-05,8.36E-05,4.98E-05,8.92E-05,8.19E-05,9.57E-05,9.55E-05,7.90E-05,7.68E-05,9.14E-05,9.40E-05,7.33E-05,7.22E-05,5.82E-05,5.50E-05,9.88E-05,4.64E-05,7.16E-05,3.94E-05,9.45E-05,0.000102371
TG.16:0_17:1_18:1__Pp,0.000359577,0.001216813,0.000230529,0.001594523,0.003196563,0.001864475,0.00182713,0.000661215,0.001015052,0.000661271,0.001549813,0.000620693,0.00186047,0.003755495,0.001711265,0.001379734,0.000449022,0.001493823,0.000738302,0.001796719,0.00059656,0.002912722,0.001330259,0.002499024,0.000415517,0.000834491,0.001027563
TG.16:0_18:0_18:1__Pp,0.01134558,0.024125172,0.007226635,0.023560208,0.036567578,0.036736192,0.022113446,0.017765482,0.027735052,0.022627049,0.037804587,0.021572472,0.039822963,0.026785217,0.027136254,0.032171213,0.011001429,0.034339642,0.017604521,0.022307184,0.015607284,0.028490162,0.015924124,0.023790685,0.00901443,0.02005295,0.009518619
TG.16:0_18:1_18:1__Pp,0.030939822,0.053637802,0.023294713,0.093588106,0.02671139,0.076365063,0.079430472,0.050380233,0.060166099,0.047231671,0.087570663,0.05387175,0.041823735,0.032015386,-0.048597847,0.077973625,0.033086936,0.073563517,0.051827176,0.029902024,0.043281908,0.021886993,0.057473838,0.071340379,0.031910285,0.053476745,0.071235185
TG.16:0_18:1_18:2__Pp,0,0,0,0,6.28E-06,0,0,0,0,0,0,0,0,0,0,2.97E-06,0,0,0,0,0,3.09E-06,0,0,0,0,0
TG.16:0_18:1_20:4__Pp,0.000188619,0.000573276,0.000167933,0.0007289,0.001439777,0.000369999,0.000926007,0.000303493,0.00050112,0.000368388,0.000758622,0.000348064,0.000913264,0.001650439,0.00088093,0.000726376,0.000276828,0.000795094,0.000199873,0.000819408,0.000319902,0.001541171,0.000684434,0.000925291,0.000177237,0.000452569,0.000543178
TG.16:0_18:2_20:4__Pp,0.00010615,0.000270298,5.71E-05,0.000157377,0.000540955,0.000376791,0.000391226,0.000141507,0.000190203,7.94E-05,0.000329063,8.12E-05,0.000400718,0.000748917,0.00042275,0.000273706,0.000129216,0.00033048,6.11E-05,8.40E-05,0.000162641,0.00074171,0.000358693,0.000642004,2.48E-05,5.73E-05,0.000328756
TG.16:0_22:0_22:1__Pp,2.70E-05,2.38E-05,1.93E-05,3.77E-05,6.38E-05,5.28E-05,2.83E-05,5.99E-05,3.32E-05,4.52E-05,3.95E-05,4.46E-05,4.20E-05,3.03E-05,4.19E-05,3.03E-05,7.08E-05,4.75E-05,2.51E-05,1.11E-05,3.34E-05,3.74E-05,2.39E-05,3.18E-05,2.14E-05,6.90E-05,1.30E-05
TG.16:1_16:1_16:1__Pp,0.000174642,0.00041265,0.000136756,0.000918948,0.001311526,0.000778245,0.000727358,0.000536298,0.000417621,0.000298472,0.000598272,0.000277161,0.001030937,0.001336525,0.000764953,0.000522851,0.000583175,0.000655701,0.000268755,0.0005908,0.000217848,0.001305707,0.000956954,0.001350819,0.000696151,0.001005992,0.00068567
TG.16:1_18:1_18:1__Pp,0.013555286,0.047932445,0.00943744,0.075920651,0.053869158,0.072205551,0.077814814,0.026644723,0.046265832,0.028455494,0.064594203,0.024123006,0.074912343,0.09376008,0.07213242,0.059503596,0.016212414,0.061119614,0.029426243,0.067513621,0.021575585,0.085726925,0.058041789,0.087870277,0.012357899,0.031517401,0.051999801
TG.16:1_18:1_18:2__Pp,0.003209484,0.010160857,0.00240757,0.017395476,0.031642254,0.0166454,0.018432349,0.005972949,0.010010607,0.006888778,0.012160865,0.00580858,0.017372097,0.044529053,0.017171392,0.011755069,0.004425241,0.014824951,0.006220319,0.014743626,0.005548397,0.033275586,0.015702402,0.02981846,0.002794108,0.007274149,0.013852627
TG.16:1_18:2_18:2__Pp,0.000432948,0.001080083,0.000328185,0.002149356,0.003495932,0.00164592,0.002145296,0.000762358,0.001179559,0.000932789,0.001338747,0.000775748,0.002012653,0.005569999,0.002025305,0.001379562,0.000580497,0.001640808,0.000739531,0.001546379,0.000682974,0.003774123,0.002016389,0.003617891,0.000292739,0.000939263,0.001929575
TG.16:1_18:2_18:3__Pp,2.14E-05,6.48E-05,1.60E-05,0.000104365,0.000148698,7.67E-05,9.43E-05,2.64E-05,5.72E-05,4.55E-05,6.68E-05,2.65E-05,0.000109303,0.000426249,8.38E-05,4.85E-05,2.24E-05,6.75E-05,3.35E-05,7.27E-05,6.00E-05,0.000171225,0.00010179,0.000195654,1.59E-05,4.73E-05,8.13E-05
TG.16:1_22:0_22:1__Pp,5.17E-05,4.79E-05,5.85E-05,1.69E-05,0.000216169,0.000157113,7.68E-05,0.00015669,0.000100165,6.11E-05,0,0.000105385,0.000237844,0.000115501,0.000127356,7.42E-05,0.000194689,0.000129907,4.69E-05,5.49E-05,3.81E-05,0.000150891,2.54E-05,7.88E-05,0.000182311,0.00017446,3.97E-05
TG.17:0_18:0_18:1__Pp,0.000223448,0.000544861,0.00016425,0.000590701,0.001127216,0.000873914,0.000564061,0.000422137,0.000623033,0.000529857,0.00070604,0.000409195,0.001045324,0.000989153,0.000676402,0.000715504,0.000279947,0.000917194,0.000381956,0.000548288,0.000379813,0.000859112,0.000386081,0.000593525,0.000267886,0.000484955,0.000229903
TG.17:0_18:1_18:1__Pp,0.000750599,0.001857474,0.00040528,0.002961486,0.004863883,0.003377989,0.003321199,0.001298393,0.002107612,0.001385998,0.00303073,0.000943167,0.003363106,0.00567302,0.003204438,0.002770365,0.000846832,0.002776365,0.00108594,0.003158335,0.001022947,0.004662947,0.001918681,0.003909208,0.000563851,0.00128258,0.001304129
TG.17:0_18:1_20:1__Pp,0.000154208,0.000269499,9.57E-05,0.000532064,0.000922973,0.000611399,0.000636966,0.000285525,0.000368469,0.000247827,0.000417226,0.000264186,0.000656651,0.000825827,0.000638836,0.000516444,0.00022642,0.000520011,0.000274774,0.00058962,0.000158724,0.00061182,0.000278698,0.000640034,8.73E-05,0.000349046,0.000252433
TG.17:1_18:1_18:1__Pp,0.000469773,0.00170442,0.00038565,0.002602164,0.004281647,0.002362562,0.002938066,0.000958821,0.001570551,0.000942758,0.002044009,0.000741516,0.002676774,0.006330869,0.002605233,0.002032568,0.000595252,0.002123467,0.001094364,0.002687183,0.000803427,0.005063402,0.002124013,0.003949114,0.000517116,0.00110425,0.001749315
TG.17:1_18:1_18:2__Pp,0.000170751,0.000505306,0.000114594,0.000870407,0.001557526,0.000891751,0.000931223,0.000325855,0.000533087,0.000358996,0.000632273,0.000318638,0.00090475,0.002368463,0.000997484,0.00061005,0.000258917,0.000779092,0.000353762,0.000750339,0.000314857,0.001619926,0.000810879,0.0013287,0.000161484,0.000416147,0.000686098
TG.17:1_18:2_18:2__Pp,4.04E-05,0.000117812,3.44E-05,0.000122014,0.000344692,0.000161916,0.00018975,9.30E-05,0.000112933,7.11E-05,0.000137049,7.26E-05,0.000203397,0.000479605,0.000167798,3.38E-05,7.14E-05,0.000179057,6.19E-05,0.000150033,9.30E-05,0.000383915,0.000196997,0.000292203,2.30E-05,5.54E-05,0.000213135
TG.18:0_18:0_18:1__Pp,0.00119166,0.002870104,0.000786095,0.002211667,0.005944133,0.004720983,0.002497427,0.001876406,0.003008749,0.002453562,0.004335414,0.002065783,0.004751687,0.005217516,0.003148564,0.003628104,0.001323338,0.00397372,0.001771997,0.002636689,0.001632411,0.004781679,0.001557352,0.002689131,0.001152723,0.002216155,0.000968128
TG.18:0_18:1_18:1__Pp,0.006336795,0.019579784,0.004383389,0.0256757,0.036758168,0.028426716,0.031141951,0.01170173,0.019176889,0.011880503,0.030926137,0.011255292,0.029185634,0.036141978,0.028101541,0.026912654,0.006669035,0.022943202,0.012869028,0.028076729,0.008727704,0.031998306,0.018817623,0.029698593,0.006659797,0.013100911,0.012752487
TG.18:0_18:1_20:0__Pp,8.68E-05,0.000163353,8.05E-05,0.000208003,0.000345333,0.000296486,0.000164033,0.000161701,0.00021437,0.000181657,0.000222067,0.000183215,0.000353162,0.00026304,0.000242253,0.00025351,0.000154363,0.000234113,0.000132365,0.000123289,0.000116753,0.000278442,0.00011743,0.000160634,0.000145607,0.00016735,6.36E-05
TG.18:0_18:1_20:1__Pp,0.000456708,0.00140402,0.000320536,0.001406446,0.003263734,0.002176393,0.001938378,0.000817418,0.001362535,0.000797252,0.002178243,0.00076201,0.002113918,0.003495578,0.001827062,0.001836091,0.000587232,0.001606996,0.000809535,0.001845583,0.000587527,0.002815974,0.001025959,0.001425298,0.000592094,0.000936982,0.000620912
TG.18:1_18:1_18:1__Pp,0.013361067,0.03219521,0.009656494,0.052163684,0.05376122,0.046333407,0.050163977,0.024238176,0.034962695,0.02063893,0.046716934,0.021816885,0.049073006,0.049061166,0.047096703,0.043949655,0.013772231,0.039223815,0.026366163,0.04333086,0.018131451,0.046053267,0.034794529,0.045670611,0.014120798,0.02536817,0.037273392
TG.18:1_18:1_18:1_1__Pp,0.000214485,0.000270636,0.000132224,4.89E-05,0.000337129,0.000337059,0.000224443,0.000177181,0.000352198,0.000154567,0.0002399,0.000218057,0.000200728,0.000420777,0.000293852,0.000380036,0.000167108,0.000134027,0.000272472,0.000241597,0.000266845,0.000333285,0.000231661,0.00022361,0.000162587,0.00027922,0.000157417
TG.18:1_18:1_18:2__Pp,0.006877338,0.024337116,0.004717189,0.039375354,0.054635771,0.037378511,0.040798021,0.012873856,0.024395453,0.014139657,0.029844864,0.01207195,0.039172213,0.059399495,0.039336655,0.030945041,0.008622443,0.031760691,0.014637658,0.033492073,0.011028266,0.049270041,0.031181454,0.046787323,0.006188028,0.015314039,0.027342069
TG.18:1_18:1_18:2_1__Pp,0,0.00105231,0,0.001641555,0.001146575,0.001461534,0.001259494,0.001341926,0.001421709,0.001413646,0.001732869,0.002076604,0.001861251,0.000939505,0.001315492,0.001540053,0.001383828,0.001669936,0.001269137,0.001112786,0,0.001032478,0.001011168,0.001177707,0,0.001480971,0.00119564
TG.18:1_18:1_19:1__Pp,0.00017631,0.000666296,0.00013343,0.000894452,0.001556424,0.001062141,0.001045167,0.000415341,0.000693961,0.000362288,0.000902991,0.000345484,0.001017281,0.00168309,0.000871696,0.000829112,0.00018203,0.000796329,0.000377854,0.000942163,0.000307466,0.001432228,0.0008249,0.001063708,0.000238286,0.000455753,0.000484829
TG.18:1_18:1_20:1__Pp,0.00140092,0.004735955,0.000997302,0.006065485,0.009715628,0.006715215,0.007823881,0.002615429,0.004395707,0.002097361,0.007120631,0.002267026,0.006480835,0.009600864,0.006491511,0.006248562,0.001359396,0.004513781,0.00303283,0.007019841,0.001728305,0.008042444,0.004306509,0.006481757,0.001608598,0.002696261,0.003385782
TG.18:1_18:1_20:2__Pp,0.001394994,0.002905084,0.001120196,0.004781259,0.005345169,0.004333114,0.004761116,0.002328908,0.003406662,0.002116239,0.004187801,0.002181642,0.004609742,0.005173439,0.004526451,0.004167173,0.001559489,0.003805549,0.002433164,0.003772667,0.001886655,0.004587452,0.003256573,0.004217609,0.001501446,0.002424953,0.003558816
TG.18:1_18:1_20:4__Pp,0.000185605,0.000577841,0.000138786,0.000717667,0.000856959,0.000828846,0.000889183,0.000288551,0.00049532,0.000360656,0.000744694,0.000280063,0.000975253,0.002137092,0.000890525,0.000705276,0.000231132,0.000541895,0.000345991,0.000728543,0.000292925,0.001607619,0.000687547,0.001377825,0.000185546,0.000308021,0.000576967
TG.18:1_18:1_22:4__Pp,0.000110648,0.000354925,8.08E-05,0.000469896,0.000872269,0.000560996,0.000623815,0.000209554,0.000298927,0.000122984,0.000490326,7.24E-05,0.000565262,0.001157094,0.000587364,0.000412097,0.000132085,0.00043266,0.000250524,0.000474018,7.21E-05,0.000853569,0.000393148,0.000660659,6.53E-05,0.000229144,0.00035941
TG.18:1_18:2_18:2__Pp,0.002417927,0.007304593,0.001732551,0.013305163,0.024675596,0.012442188,0.014412852,0.004478416,0.007884002,0.005432134,0.008366208,0.004391089,0.013592063,0.03566557,0.013918222,0.009141363,0.003538491,0.011829705,0.004552206,0.009951364,0.004247206,0.025681537,0.01232264,0.021850269,0.002046523,0.005701581,0.010818101
TG.18:1_18:2_19:1__Pp,7.93E-05,0.000245847,4.51E-05,0.000582473,0.001059272,0.000446337,0.000715314,0.000160296,0.000421897,0.000119045,0.000158771,0.000200958,0.000436642,0.001348466,0.000648219,0.00034752,8.42E-05,0.000504891,0.000125814,0.000573896,0.000167446,0.000953783,0.000470218,0.000476798,2.60E-05,0.00023631,0.000454878
TG.18:1_18:2_20:3__Pp,0.0001845,0.00096598,0.000169853,0.001666101,0.002443224,0.00161571,0.001846792,0.000579067,0.001044147,0.00030926,0.001073445,0.000412292,0.001771351,0.003320984,0.001796886,0.001280652,0.000428556,0.001407673,0.000345363,0.001206483,0.000518049,0.002543261,0.001452265,0.002281644,0.000217515,0.000516538,0.001365248
TG.18:1_18:2_20:4__Pp,4.71E-05,0.000125691,4.07E-05,0.000157165,0.00050007,0.000344215,0.000174442,6.31E-05,0.000109773,0.000150751,0.000227777,0.000139178,0.000317706,0.000692944,0.0002123,0.000124808,6.09E-05,0.000244937,7.44E-05,0.000188733,0.000121043,0.000707266,0.000344154,0.000507063,2.78E-05,7.22E-05,0.000267245
TG.18:1_20:1_22:4__Pp,1.81E-05,3.20E-05,0,4.20E-05,7.32E-05,5.70E-05,4.16E-05,2.97E-05,2.41E-05,1.66E-05,6.80E-05,3.49E-05,4.79E-05,7.86E-05,5.96E-05,4.82E-05,1.64E-05,3.90E-05,1.11E-05,3.84E-05,2.68E-05,4.89E-05,2.93E-05,5.77E-05,1.36E-05,2.57E-05,1.01E-05
TG.18:2_18:2_18:2__Pp,0.000536931,0.001365916,0.000442911,0.00281384,0.004811858,0.002453624,0.002886434,0.00104956,0.001667713,0.001360721,0.001664333,0.001019841,0.002995797,0.008478331,0.003071483,0.001780968,0.000929365,0.002816746,0.000951108,0.00160203,0.001094066,0.005515068,0.002751786,0.004681212,0.000441551,0.001367648,0.002586014
TG.18:2_18:2_18:3__Pp,6.31E-05,9.28E-05,6.13E-05,0.000244877,0.000440189,0.000200793,0.000244228,0.000105144,0.000166733,0.000134968,0.000145664,6.18E-05,0.000294648,0.000768831,0.00025692,0.000180708,0.000110259,0.000305681,8.47E-05,0.000150162,0.000129656,0.000542982,0.000346268,0.000438521,4.59E-05,0.000151339,0.000255727
TG.20:1_22:1_22:1__Pp,1.97E-05,1.26E-05,1.33E-05,2.82E-05,7.67E-05,5.33E-05,2.38E-05,4.82E-05,2.83E-05,3.52E-05,3.48E-05,3.68E-05,8.26E-05,2.73E-05,3.88E-05,3.08E-05,7.35E-05,3.02E-05,1.27E-05,0,0,4.79E-05,2.77E-05,3.57E-05,7.57E-05,9.04E-05,0
TG.22:0_22:0_22:1__Pp,0,0,1.18E-05,0,0,0,0,0,0,7.99E-06,0,1.47E-05,0,0,0,0,2.74E-05,0,0,0,0,0,0,0,0,1.83E-05,0
TG.22:0_22:1_22:1__Pp,2.50E-05,9.42E-06,6.69E-06,2.33E-05,6.28E-05,5.25E-05,1.58E-05,4.83E-05,2.05E-05,3.72E-05,2.41E-05,4.44E-05,8.23E-05,2.16E-05,3.34E-05,2.00E-05,2.83E-05,3.19E-05,0,0,0,4.27E-05,6.57E-06,2.24E-05,6.99E-05,7.36E-05,0
TG.22:1_22:1_22:1__Pp,2.81E-05,8.87E-06,2.91E-05,3.65E-05,0.000124447,8.80E-05,3.37E-05,9.88E-05,3.42E-05,3.82E-05,3.78E-05,5.89E-05,0.000102459,4.02E-05,3.93E-05,3.16E-05,0.000142324,6.96E-05,1.74E-05,0,1.47E-05,9.63E-05,1.33E-05,4.20E-05,0.000140292,0.000152595,1.19E-05
TG.42:1__Pp,3.21E-05,6.76E-05,1.63E-05,0.000125346,0.000123101,8.55E-05,0.000103438,5.35E-05,4.36E-05,5.63E-05,9.99E-05,7.50E-05,0.000109074,0.000119866,8.80E-05,8.16E-05,6.58E-05,7.91E-05,5.53E-05,9.09E-05,5.58E-05,0.000100801,8.14E-05,0.000121385,6.34E-05,3.44E-05,0.000101379
TG.42:2__Pp,1.48E-05,2.47E-05,2.73E-05,8.90E-05,9.52E-05,5.89E-05,7.15E-05,2.28E-05,4.12E-05,4.07E-05,6.54E-05,0,6.16E-05,8.77E-05,6.84E-05,1.05E-05,4.19E-05,5.18E-05,1.35E-05,6.08E-05,1.13E-05,8.04E-05,5.40E-05,7.82E-05,2.73E-05,4.12E-05,8.39E-05
TG.43:1__Pp,0,0,0,2.26E-05,5.34E-05,1.32E-05,0,2.56E-05,0,0,0,0,4.48E-05,1.94E-05,2.88E-05,0,3.71E-05,3.47E-05,0,0,0,3.33E-05,4.13E-05,2.20E-05,2.97E-05,4.52E-05,0
TG.43:2__Pp,0,0,0,0,1.22E-05,0,0,1.24E-05,0,0,0,0,1.49E-05,0,0,0,1.67E-05,0,0,0,0,1.52E-05,8.26E-06,0,0,0,0
TG.44:2__Pp,5.92E-05,0.000152338,4.84E-05,0.0003005,0.000338874,0.000204458,0.000244931,0.000102467,0.000136966,5.53E-05,0.0002274,0.000103141,0.000241848,0.000383697,0.000206974,0.000184132,8.47E-05,0.000172801,0.000102851,0.00021604,7.90E-05,0.000298907,0.000205269,0.000348457,1.65E-05,0.000117559,0.00023758
TG.44:4__Pp,0,0,0,0,1.71E-05,0,1.43E-05,0,0,0,0,0,0,2.69E-05,0,0,0,0,0,0,0,1.98E-05,8.28E-06,2.53E-05,0,0,0
TG.45:3__Pp,0,0,0,2.98E-05,3.57E-05,1.98E-05,0,2.52E-05,0,0,0,0,3.85E-05,1.64E-05,2.40E-05,0,3.89E-05,0,0,0,0,2.91E-05,4.35E-05,3.54E-05,3.56E-05,4.16E-05,0
TG.46:2__Pp,0.000168173,0.000481035,0.000136334,0.000906793,0.001143934,0.000724191,0.000745301,0.000348387,0.000422787,0.000275391,0.00069139,0.00028467,0.000787461,0.001298349,0.000687778,0.000578133,0.0002945,0.000562959,0.000303598,0.000708913,0.000221066,0.001058295,0.000689539,0.001141454,0.000325275,0.000478521,0.000643724
TG.46:3__Pp,7.45E-05,0.000200702,6.34E-05,0.000433116,0.000504369,0.000323106,0.000342747,0.00016235,0.000191354,0.000138421,0.000281692,0.00012968,0.000346855,0.000624205,0.000303123,0.000233229,0.000142014,0.000271854,0.000140592,0.000287654,0.000119973,0.000486174,0.000325566,0.000540312,0.000143365,0.000228034,0.000339489
TG.46:4__Pp,1.24E-05,4.51E-05,1.56E-05,0.000100383,0.000121738,4.51E-05,8.02E-05,3.80E-05,4.77E-05,3.70E-05,6.23E-05,3.40E-05,7.76E-05,0.000170211,8.06E-05,5.81E-05,2.87E-05,7.24E-05,3.20E-05,7.12E-05,3.02E-05,0.000124791,8.04E-05,0.000139367,1.82E-05,4.12E-05,9.97E-05
TG.46:5__Pp,0,4.69E-06,0,2.67E-05,2.57E-05,1.52E-05,1.90E-05,0,0,0,0,0,1.96E-05,2.18E-05,1.43E-05,1.71E-05,0,1.48E-05,0,1.22E-05,0,2.16E-05,1.71E-05,2.70E-05,0,0,2.12E-05
TG.47:3__Pp,0,0,0,3.18E-05,3.29E-05,0,1.78E-05,2.25E-05,0,0,0,0,1.82E-05,1.47E-05,1.93E-05,0,3.05E-05,0,0,0,0,2.50E-05,3.13E-05,2.84E-05,3.57E-05,3.99E-05,0
TG.48:5__Pp,0,0,0,2.07E-05,4.76E-06,0,2.32E-05,0,0,0,0,0,0,3.26E-05,0,0,0,0,0,0,0,1.15E-05,5.36E-06,2.12E-05,0,0,1.68E-05
TG.49:0__Pp,4.26E-05,5.53E-05,6.33E-05,7.17E-05,7.93E-05,8.38E-05,5.74E-05,6.41E-05,6.51E-05,5.98E-05,7.39E-05,8.06E-05,0.000101342,6.59E-05,6.79E-05,5.46E-05,9.65E-05,6.31E-05,5.52E-05,4.80E-05,5.36E-05,6.80E-05,4.09E-05,6.36E-05,0.00010069,0.00010345,5.97E-05
TG.49:2__Pp,5.86E-05,0.000183262,2.85E-05,0.000244105,0.000431481,0.000260994,0.000259735,0.000133571,0.000110996,8.64E-05,0.000229705,9.65E-05,0.000316445,0.000483778,0.000283557,0.000194013,3.91E-05,0.000229008,0.000100012,0.000260047,5.62E-05,0.000395616,0.000246833,0.000347298,0.000149302,0.00017625,0.000201174
TG.51:1__Pp,0.000264299,0.0006975,0.000214507,0.000665401,0.001582427,0.00113291,0.000713767,0.000418459,0.000713449,0.000525153,0.001001627,0.000489059,0.001189146,0.001441738,0.000850701,0.000803287,0.000337722,0.00100865,0.000424331,0.000780061,0.000440281,0.001240683,0.000546516,0.000892187,0.000240813,0.000523514,0.000282958
TG.51:3__Pp,0.000154374,0.000448952,0.000133288,0.000741893,0.001216423,0.000754164,0.000768432,0.000280795,0.000435011,0.000274565,0.000532651,0.000251933,0.0007272,0.001725662,0.000707074,0.000536993,0.000204219,0.000514696,0.000251603,0.000661788,0.00026473,0.001306555,0.000593147,0.001080261,0.000164944,0.000348675,0.000517269
TG.51:5__Pp,0,0,0,0,9.67E-06,0,1.95E-05,0,1.99E-05,0,1.35E-05,0,3.00E-05,7.34E-06,1.75E-05,0,0,9.14E-06,0,0,0,4.76E-05,0,4.88E-05,1.23E-05,2.08E-05,7.89E-06
