SampleID,Acholeplasma,Achromobacter,Acidaminococcus,Acidovorax,Acinetobacter,Actinobacillus,Actinobaculum,Actinomadura,Actinomyces,Actinomycetospora,Aerococcus,Aggregatibacter,Agrobacterium,Agrococcus,Akkermansia,Alcaligenes,Alishewanella,Alkanindiges,Alloiococcus,Anaerococcus,Anaerovibrio,Anoxybacillus,Aquabacterium,Arcobacter,Arthrobacter,Atopobium,Bacillus,Bacteroides,Balneimonas,Bifidobacterium,Blautia,Brachybacterium,Brevibacillus,Brevibacterium,Brevundimonas,Bulleidia,Burkholderia,Butyricicoccus,Caldilinea,Campylobacter,Candidatus Azobacteroides,Cardiobacterium,Cellulosimicrobium,CF231,Chryseomicrobium,Chthoniobacter,Citrobacter,Cloacibacterium,Clostridium,Cohnella,Comamonas,Coprococcus,Corynebacterium,Cronobacter,Dehalobacterium,Deinococcus,Delftia,Dermabacter,Dermacoccus,Dermatophilus,Desulfovibrio,Devosia,Dialister,Diaphorobacter,Dietzia,Dorea,Elizabethkingia,Elusimicrobium,Enterobacter,Enterococcus,Epulopiscium,Erwinia,Erysipelothrix,Ethanoligenens,Ewingella,Faecalibacterium,Fibrobacter,Filifactor,Finegoldia,Flavobacterium,Flexispira,Fluviicola,Friedmanniella,Fusobacterium,Gallicola,Gardnerella,Gemmata,Gemmiger,Geobacillus,Geodermatophilus,Georgenia,Gluconacetobacter,Glycomyces,Gordonia,Granulicatella,Guggenheimella,GW-34,Haemophilus,Halomonas,Helcobacillus,Helcococcus,Helicobacter,Hymenobacter,Janthinobacterium,Jeotgalicoccus,Kocuria,Kytococcus,Labrenzia,Lachnoanaerobaculum,Lachnobacterium,Lachnospira,Lactobacillus,Lactococcus,Lampropedia,Lautropia,Leptotrichia,Leucobacter,Leuconostoc,Listeria,Luteibacter,Lysobacter,Macrococcus,Marmoricola,Massilia,Megasphaera,Methanobrevibacter,Microbacterium,Microbispora,Micrococcus,Mitsuokella,Modestobacter,Moraxella,Moryella,Mucilaginibacter,Mycoplasma,Myroides,N09,Neisseria,Nesterenkonia,Nocardioides,Novosphingobium,Ochrobactrum,Olsenella,Oribacterium,Ornithinimicrobium,Oscillospira,p-75-a5,Paenibacillus,Paludibacter,Pannonibacter,Parabacteroides,Paracoccus,Paraprevotella,Pediococcus,Pedobacter,Peptoniphilus,Peptostreptococcus,Petrobacter,ph2,Phascolarctobacterium,Planifilum,Planomicrobium,Pontibacter,Porphyromonas,Prevotella,Proteiniclasticum,Proteus,Pseudaminobacter,Pseudochrobactrum,Pseudoclavibacter,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Psychrobacter,Rahnella,Rheinheimera,Rhizobium,Rhodobacter,Rhodococcus,Rhodoplanes,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Ruminococcus,Rummeliibacillus,Saccharibacillus,Salana,Sarcina,Selenomonas,Serratia,Shewanella,Skermanella,SMB53,Solibacillus,Sphingobacterium,Sphingobium,Spirosoma,Sporosarcina,Staphylococcus,Stenotrophomonas,Streptococcus,Streptomyces,Succinivibrio,Synergistes,Terriglobus,Tessaracoccus,Thermicanus,Thermoactinomyces,Treponema,Trichococcus,Truepera,Trueperella,Turicibacter,Uruburuella,Variovorax,Veillonella,WAL_1855D,Wautersiella,Weissella,Xanthobacter,Xanthomonas,YRC22,Cutibacterium,Eubacterium,Grand Total
LK16S008-066,0,0,0,0,0.000877193,0,0,0,0,0,0.505821372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007655502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001116427,0,0,0,0,0,0.001275917,0,0,0,0,0,0,0,0,0,0.000637959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001435407,0,0,0.001355662,0,0,0,0,0,0,0,0.008213716,0,0,0,0,0,0.459888357,0,0.000398724,0,0,0,0,0,0,0,0,0,0,0,0.006539075,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-067,0,0,0,0,0,0,0,0,0,0,0.322729659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036220472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000944882,0,0,0,0,0,0.001364829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001364829,0,0,0.000419948,0,0,0,0,0,0,0,0.001469816,0,0,0,0,0,0.632965879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001994751,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-068,0,0,0,0,0,0,0,0,0,0,0.108433735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008877616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845487,0.000634115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001902346,0,0.001056859,0,0,0,0,0,0,0,0,0,0,0.134643839,0,0,0,0,0,0.567744663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163813147,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-069,0,0,0,0,0,0,0,0,0,0,0.109061393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007969303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737898,0,0,0,0,0,0.002213695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001770956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152744982,0,0,0,0,0,0,0,0,0,0,0.003246753,0,0,0,0,0,0.715909091,0,0.001180638,0,0,0,0,0,0,0,0,0,0,0,0.005165289,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-070,0,0,0,0,0.004341534,0,0,0,0,0,0.039556199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068017366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020742885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002411963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001929571,0,0,0,0,0,0,0,0,0,0,0,0.022190063,0,0.006271105,0,0,0,0,0,0,0,0,0.183309214,0,0,0,0,0,0.419681621,0,0,0.006271105,0,0,0,0,0,0,0,0,0,0,0.225277376,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-071,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271428571,0,0,0,0.135714286,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-072,0,0,0,0,0.003770028,0,0,0,0,0,0.023374175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008294062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26399623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000942507,0.006409048,0,0.011215834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031668238,0,0,0.001885014,0,0,0,0,0,0,0,0.002167766,0,0,0,0,0,0.141847314,0,0.000377003,0,0,0,0,0,0.000188501,0,0,0,0,0,0.002167766,0,0,0,0,0,0,0,0,0,0.5,0,1
LK16S008-073,0,0,0,0,0,0,0,0,0,0,0.366169578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04286323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009970175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000340861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004175543,0,0,0,0,0,0.006476353,0,0,0,0,0,0,0,0,0,0.000596506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011418833,0,0,0,0,0,0,0,0,0,0,0.005198125,0,0,0,0,0,0.547592671,0,0.002045164,0,0,0,0,0,0,0,0,0,0,0,0.00264167,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-074,0,0,0,0,0,0,0,0,0,0,0.188291747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02975048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959693,0.000575816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000767754,0.006333973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003262956,0,0,0,0,0,0.001535509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001151631,0,0.001919386,0,0.002879079,0,0,0,0,0,0,0,0,0.157773512,0,0,0,0,0,0.4243762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180422265,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-075,0,0,0,0,0,0,0,0,0,0,0.058638743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052356,0.008507853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104712,0.00039267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003010471,0,0,0,0,0,0.010078534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002356021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057198953,0,0,0,0,0,0,0,0,0,0,0.008507853,0,0,0,0,0,0.829973822,0,0.006020942,0,0,0,0,0,0,0,0,0,0,0,0.013743455,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031003678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004203889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004729375,0,0,0,0,0,0,0,0,0,0,0,0.007356805,0,0,0,0,0,0,0,0,0,0,0.318444561,0,0,0,0,0,0.105097215,0,0.004203889,0.004729375,0,0,0,0,0,0,0,0,0,0,0.517078297,0,0,0,0,0,0,0,0,0,0.003152916,0,1
LK16S008-077,0,0,0,0,0.024776386,0,0,0,0,0,0.071198569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339266547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001699463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001341682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002325581,0,0,0,0,0,0,0,0,0.015384615,0,0,0.023613596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51842576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-078,0,0,0,0,0.022542831,0,0,0,0,0,0.081334536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308385933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002344454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002344454,0,0,0,0,0,0,0,0,0.005951307,0,0,0.015509468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561587015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-079,0,0,0,0,0,0,0,0,0,0,0.199254923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067589143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013304949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001490154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128792,0,0,0,0,0,0.714316126,0,0.000212879,0,0,0,0,0,0,0,0,0,0,0,0.001703034,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-080,0,0,0,0,0,0,0,0,0,0,0.360517718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010304097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001884896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006408645,0,0,0,0,0,0.60957527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011309374,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-081,0,0,0,0,0,0,0,0,0,0,0.413453734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041700487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007609578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0,0,0.004768669,0,0,0,0,0,0,0,0,0,0.00101461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005986201,0,0,0.001217532,0,0,0,0,0,0,0,0.004768669,0,0,0,0,0,0.510551948,0,0.00192776,0,0,0,0,0,0,0,0,0,0,0,0.002536526,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-082,0,0,0,0,0,0,0,0,0,0,0.1898971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020813845,0,0,0,0,0,0,0,0,0,0,0.00070159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001403181,0.001403181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005144995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002338634,0,0,0,0,0,0.000467727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001403181,0,0.002806361,0,0,0,0,0,0,0,0,0.160430309,0,0,0,0,0,0.377455566,0,0.00070159,0,0,0,0,0,0,0,0,0,0,0,0.235032741,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-083,0,0,0,0,0.000155298,0,0,0,0,0,0.117222542,0,0,0,0,0,0,0,0,0.000100487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155298,0.008651009,0,0,3.65407E-05,0,0,0,0,0,0,0.000109622,0,9.13517E-05,0.000173568,0,0,0,0.000484164,0,0,0,0,0,0,0,0,0.000210109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155298,0,0,0,0.000319731,0.000730814,0,0,0,0,0,0.003946395,0,0,0,0,0,0,0,0,0,0.000100487,0,0,0,4.56759E-05,4.56759E-05,0,9.13517E-05,0,0,0.002767957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127892,0,0,0,0,0,0.000155298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137028,0,0,0,0,0,0,0,0,0,0,0,0.110690893,0,0.000137028,0,0,0,0,0,9.13517E-05,0,0,0.004814236,0,0,0,0,0,0.736897878,0,0.003343473,0.000100487,0,0,0,0,0,0,0,0.000365407,0,0,0.007527383,0,0,1.82703E-05,0,0,0,0,0,0,0,0,1
LK16S008-084,0,0,0,0,0.005632582,0,0,0,0.004332756,0,0.015164645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005632582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019064125,0.001733102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389948,0.039861352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001299827,0.005632582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599653,0,0,0,0,0,0,0,0,0,0,0,0.01169844,0,0.010831889,0,0,0,0.022963605,0,0,0,0,0.206672444,0,0,0,0,0,0.138214905,0,0.032928943,0.010831889,0,0,0,0,0,0,0,0,0,0,0.461005199,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-085,0,0,0,0,0.162382824,0,0,0,0,0,0.076201996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010583611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279180526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002267917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003628666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008315694,0,0,0,0,0,0,0,0,0.01466586,0,0,0.031977623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410795283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-086,0,0,0,0,0.130854826,0,0,0,0,0,0.092124558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020874666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26274476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001725179,0.019925817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001466402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008625895,0,0,0,0,0,0,0,0,0.015009057,0,0,0.021133443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425515397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-087,0,0,0,0,0,0,0,0,0,0,0.118618292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273300022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032478818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003258744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001086248,0,0,0,0,0,0,0,0,0,0,0.007712362,0,0,0,0,0,0.555398653,0,0.000325874,0,0,0,0,0,0,0,0,0,0,0,0.007820986,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-088,0,0,0,0,0,0,0,0,0,0,0.097453379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213354722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001002607,0.00882294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001403649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068979346,0,0,0,0,0,0.524162823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084820533,0,0,0,0,0,0,0,0,0,0,0,1
LK16S008-089,0,0,0,0,0,0,0,0,0,0,0.415543119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066268125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003688629,0,0,0.001017553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004197405,0,0,0,0,0,0,0,0,0,0.00063597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003307047,0,0,0.006995675,0,0,0,0,0,0,0,0.003943017,0,0,0,0,0,0.487789367,0,0.002416688,0,0,0,0,0,0,0,0,0,0,0,0.00279827,0,0,0,0,0,0,0,0,0,0,0,1
