CompoundID,CompoundName,Formula,Phase,Mass,RT,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
TG.54:2;O|TG.18:0_18:1_18:1;O_1__Pp,TG 54:2;O|TG 18:0_18:1_18:1;O_1,C57 H106 O7,Positive Phase,902.806,13.42,473440.4779,586938.6142,202543.3807,14013.80953,8716.93191,385829.2604,13390.63693,319888.5806,431498.4498,243284.3533,21640.21365,0,696488.6206,427141.0169,162301.1877,380181.6498,263375.6937,466818.7305,0,0,0,0,0,0,0,0,0
TG.54:2|TG.18:0_18:1_18:1__Pp,TG 54:2|TG 18:0_18:1_18:1,C57 H106 O6,Positive Phase,886.7901,14.24,1998311.552,2477367.837,4693228.396,16450034.71,10466290.91,44999.33805,219532.1073,1438069.533,7878161.565,76388.92213,4005129.039,565214.5809,4295870.236,4815670.327,5256929.069,8047286.716,8178622.123,4946968.295,9873485.834,1266955.302,4885857.082,6275583.464,3589236.005,5012884.054,4994127.635,4551320.581,20858606.65
TG.54:2|TG.18:0_18:1_18:1_1__Pp,TG 54:2|TG 18:0_18:1_18:1_1,C57 H106 O6,Positive Phase,886.7998,14.44,35440403.06,43936549.63,57600843.04,74295974.88,58076601.01,32497137.53,69178636.47,35223242.07,45624107.72,66072307.74,38753245.94,12591226.51,38786219.5,43953821.03,45671144.98,94233595.14,50911576.18,50252434.37,53655681.85,75797191.72,31871717.28,32765559.59,58960823.08,32596520.2,32660656.65,19660889.76,77405882.35
TG.54:3;O|TG.18:1_18:1_18:1;O__Pp,TG 54:3;O|TG 18:1_18:1_18:1;O,C57 H104 O7,Positive Phase,900.7784,12.73,306143.0634,379534.9019,567162.7872,848477.0829,458553.5727,536735.7796,573850.7573,433435.7605,515323.2616,765927.5609,452611.1631,183700.005,77572.02363,250540.9696,221961.8013,713343.243,275575.8142,419718.4186,571064.0826,1323700.884,324929.941,336763.0348,570975.9115,185999.179,451180.5903,168480.5763,784544.4069
TG.54:3|TG.18:1_18:1_18:1__Pp,TG 54:3|TG 18:1_18:1_18:1,C57 H104 O6,Positive Phase,884.7845,16.21,0,0,0,0,0,0,25949.26273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG.54:3|TG.18:1_18:1_18:1_1__Pp,TG 54:3|TG 18:1_18:1_18:1_1,C57 H104 O6,Positive Phase,884.7842,14.24,68002337.37,84304573.69,100600389.7,126924010.2,105159430.4,66875687.46,124802271.5,67349612.45,86516148.5,115130989.8,78224641.35,26697530.95,77656439.61,83332212.45,87611474.27,159214324.7,92320630,96251607.41,95361177.94,137217282.9,71551076.44,68317079.28,116369182,64126285.05,63761274.8,50499125.54,130649704
TG.54:4;O|TG.18:1_18:1_18:2;O__Pp,TG 54:4;O|TG 18:1_18:1_18:2;O,C57 H102 O7,Positive Phase,898.7623,12.15,392609.3812,486729.8358,614042.7244,886346.3118,669317.4487,298488.7315,723796.1763,390769.4922,582949.2317,986317.8788,393872.6581,257500.1292,285209.1014,497131.1595,551908.7032,1175506.703,488986.0694,630119.6914,594245.2163,869917.5427,305688.55,424823.763,424669.4277,409152.0273,340806.3874,288074.2336,856939.206
TG.54:4;O2|TG.18:1_18:1_18:2;O2__Pp,TG 54:4;O2|TG 18:1_18:1_18:2;O2,C57 H102 O8,Positive Phase,914.7572,11.6,152120.9285,188588.9592,287678.9971,520408.8001,230339.6742,192530.5943,272997.7843,183031.5219,321612.0247,360445.0603,165065.4824,118813.2344,103986.0545,175174.2783,220094.4691,461809.9028,240260.1342,227276.3777,216454.7531,319938.8304,129888.355,213667.4918,300091.1203,144038.6918,206942.0564,111338.5723,284084.436
TG.54:4|TG.18:1_18:1_18:2__Pp,TG 54:4|TG 18:1_18:1_18:2,C57 H102 O6,Positive Phase,882.7681,13.88,40445289.37,50141259.98,71490100.39,107307340.1,74627559.21,36462530.3,92294739.19,40283539.37,52997296.99,88408125.97,47128118.43,14450096.18,45930122.16,54775049.52,58573702.14,147008770.5,68306534.21,60482181.51,69691361.08,98665719.74,32925746.02,37561362.71,74550588.43,41215367.96,42698006.16,23151375.64,91674552.97
TG.54:5;O|TG.18:1_18:2_18:2;O__Pp,TG 54:5;O|TG 18:1_18:2_18:2;O,C57 H100 O7,Positive Phase,896.7466,11.59,103331.4292,128103.1274,277536.0127,372698.5559,210415.9182,136404.9162,274025.336,160108.7451,185148.9493,295653.0228,170278.7983,54680.11808,177702.1886,164527.1406,195124.5726,504650.7009,229529.6404,207438.837,206210.1189,228423.7371,108667.2527,145575.6357,262339.9205,136402.2936,144586.2707,85433.8744,232173.9071
TG.54:5;O2|TG.18:1_18:1_18:3;O2__Pp,TG 54:5;O2|TG 18:1_18:1_18:3;O2,C57 H100 O8,Positive Phase,912.7411,11.05,67499.20073,83680.81984,0,70630.97367,0,52776.94097,29849.64071,55549.09817,82229.24276,177406.809,0,0,0,0,0,0,0,0,0,12085.1187,41355.0715,0,0,0,43067.81329,21137.74876,43036.26306
TG.54:5|TG.16:0_18:1_20:4__Pp,TG 54:5|TG 16:0_18:1_20:4,C57 H100 O6,Positive Phase,880.7518,13.72,817093.7428,1012976.058,1188555.922,1930729.341,1399325.128,598064.7098,1489236.027,614391.2638,933906.5692,1251492.275,477658.6642,282793.1885,796080.1706,950526.0386,1140477.658,1875122.977,771339.815,798700.7606,969971.025,1819174.312,736444.0791,650187.2077,1192838.719,748522.2731,769020.0815,405523.2131,1307266.692
TG.54:5|TG.18:1_18:2_18:2__Pp,TG 54:5|TG 18:1_18:2_18:2,C57 H100 O6,Positive Phase,880.7519,13.41,14012512.21,17371739.18,24924082.88,38489353.9,25668197.51,13128764.59,32119064.68,14159233.58,18432820.14,29804605.48,17164322.01,5525002.512,16805706.95,19326372.46,21456851.03,56984446.27,22616140.47,19858468.29,22566446.53,31256205.84,10800542.98,12461300.52,27054380.04,15511549.4,15618551.27,6996916.602,24466708.21
TG.54:5|TG.18:1_18:2_18:2_1__Pp,TG 54:5|TG 18:1_18:2_18:2_1,C57 H100 O6,Positive Phase,880.7538,14.51,185733.172,230259.0835,216866.5001,162106.4125,150510.3706,240541.4007,230669.4351,315518.4515,195414.8992,137359.3846,205396.4826,124572.7474,183382.8464,169497.953,220431.9242,200357.0649,196148.5434,150927.6508,177782.7949,278289.7644,74766.5208,154151.48,148479.4149,29872.53683,150167.5078,19873.42233,173506.7267
TG.54:6;O|TG.18:2_18:2_18:2;O__Pp,TG 54:6;O|TG 18:2_18:2_18:2;O,C57 H98 O7,Positive Phase,894.7309,11.02,36619.06563,45397.77361,45931.74181,56313.94577,52367.09522,13004.01503,67727.34631,47642.04468,46245.54299,63807.04833,47549.8516,0,24789.76092,15907.91294,57020.39882,100733.7826,41883.56084,37343.07733,58722.51434,69885.83975,0,29517.68165,0,10843.02404,28313.4484,18122.46566,53680.68028
TG.54:6|TG.16:0_18:2_20:4__Pp,TG 54:6|TG 16:0_18:2_20:4,C57 H98 O6,Positive Phase,878.7359,13.24,297854.0281,369258.7318,185652.7298,378679.7574,558742.9317,292611.3965,300113.8097,288524.2023,150492.4465,302035.1969,400835.2268,27033.45983,239317.4524,373835.2701,104065.8878,1114554.865,394165.4832,324693.9711,162101.1321,462940.3562,201029.2526,109109.9971,453510.827,237104.199,257571.9659,45109.24193,484805.4842
TG.54:6|TG.18:1_18:2_18:3__Pp,TG 54:6|TG 18:1_18:2_18:3,C57 H98 O6,Positive Phase,878.736,12.93,3105593.923,3850099.597,5461443.762,8324113.236,5934868.677,3152509.309,7793060.586,3200872.568,3779720.511,6226001.994,4019984.663,1182783.984,3762007.858,4537024.363,4811098.665,13062879.85,4865894.722,4318084.614,4457813.179,6743504.208,2297851.022,2525922.187,6293753.286,3589489.622,3713855.631,1403510.086,4518063.361
TG.54:7|TG.18:2_18:2_18:3__Pp,TG 54:7|TG 18:2_18:2_18:3,C57 H96 O6,Positive Phase,876.7205,12.44,254454.9661,315455.5898,501785.2112,727033.951,521419.1742,271958.4856,705145.5638,265544.2008,309762.1489,511458.8914,365288.6336,132433.0589,383822.9472,384900.9158,425968.5397,1083087.737,432883.417,336542.7941,428187.6921,490539.3145,211665.1575,253209.3027,569850.0246,324677.8039,325451.8066,111243.0223,485922.3789
TG.55:1|TG.18:0_19:0_18:1__Pp,TG 55:1|TG 18:0_19:0_18:1,C58 H110 O6,Positive Phase,902.8292,14.6,278786.2641,345619.8426,241529.6498,551654.7983,343323.2493,269034.7304,365283.2771,144506.065,263875.8778,233872.1675,355841.2225,176465.4997,218106.0963,400480.9932,218881.3807,422054.4619,285749.6312,269230.8152,322318.4692,526965.7083,132373.1415,295640.1629,531783.0186,272838.5198,215397.9422,114274.0068,316643.8861
TG.55:2|TG.18:0_18:1_19:1__Pp,TG 55:2|TG 18:0_18:1_19:1,C58 H108 O6,Positive Phase,900.8138,14.49,1009566.722,1251590.687,1236930.02,2297662.601,1500854.255,1223439.614,1487010.452,1037259.681,1003305.121,1561409.906,454056.0102,437802.574,1211086.344,1227048.155,1454227.41,2171691.329,1428282.894,1506384.548,1483177.466,2480338.24,752562.9911,1076560.877,1430809.521,255967.5905,1136071.101,428174.6332,1831695.828
TG.55:3|TG.18:1_18:1_19:1__Pp,TG 55:3|TG 18:1_18:1_19:1,C58 H106 O6,Positive Phase,898.7992,14.35,1230247.638,1525175.555,2169984.605,2919700.778,2282720.064,1245505.57,2448254.019,1296729.284,1746739.876,2421988.66,1441621.08,708912.0202,1372810.532,1704507.8,1583079.449,3853499.883,1929108.979,1862934.072,1284520.49,3374513.442,981792.0796,1236707.613,2154856.06,1140276.59,1149697.213,638787.9463,2463172.198
TG.55:4|TG.18:1_19:1_18:2__Pp,TG 55:4|TG 18:1_19:1_18:2,C58 H104 O6,Positive Phase,896.7835,14.1,612339.512,759135.9872,411748.226,1600711.632,1168569.104,554384.8518,644412.454,636913.2197,917302.1507,1508537,613916.8139,199438.6935,606405.8238,666406.774,962190.0765,2215329.185,447736.2857,996175.5455,1091859.001,1549234.794,382204.3303,441053.1747,637314.9456,296828.5894,560592.7363,315331.8125,1226597.028
TG.55:5|TG.18:1_18:2_19:2__Pp,TG 55:5|TG 18:1_18:2_19:2,C58 H102 O6,Positive Phase,894.7678,13.65,134872.9441,167206.1064,213895.12,397885.4899,210440.9897,100951.9221,305433.6462,195205.2178,131297.6425,362795.7728,149561.1296,21598.33594,161633.1311,135607.5669,336968.8009,657442.9928,157874.6538,133902.7138,18352.83457,332541.1199,0,182909.3818,294590.3521,96255.49908,169547.5303,32998.27357,129971.7938
TG.55:6|TG.18:2_18:2_19:2__Pp,TG 55:6|TG 18:2_18:2_19:2,C58 H100 O6,Positive Phase,892.7523,13.46,33652.74601,41720.33662,60831.95162,17764.44051,59523.29164,15098.51299,127725.4598,9911.726259,0,11290.91407,27357.90837,75702.4347,173757.2944,0,34519.21825,0,12037.64271,110288.0315,9375.632377,175391.6495,125621.8308,9536.490778,92233.54812,41184.99583,24949.88664,54975.9853,9734.634128
TG.56:1|TG.18:0_20:0_18:1__Pp,TG 56:1|TG 18:0_20:0_18:1,C59 H112 O6,Positive Phase,916.8447,14.65,508343.3424,630208.7608,773698.4158,1325138.711,1109172.149,656996.6432,1051699.412,477625.0858,788588.9023,625076.687,646175.9759,251111.3174,643500.5198,785317.2542,751169.5282,1457458.196,764287.2469,717108.9303,798746.2461,1313141.671,388184.5805,539393.8856,992154.8877,546761.5725,455613.8079,221095.4373,819643.6481
TG.56:2|TG.18:0_18:1_20:1__Pp,TG 56:2|TG 18:0_18:1_20:1,C59 H110 O6,Positive Phase,914.8303,14.55,2912407.493,3610600.482,4819500.399,7026334.4,5070728.855,2917031.954,5855078.225,3007305.127,3832123.737,5687381.122,3170015.58,1357397.216,3255820.321,3617108.585,3890771.839,8507925.908,4437548.785,4029102.096,4799919.614,7342605.289,2699717.339,2754703.652,4864766.32,2335835.89,2692722.016,1424638.003,6953958.342
TG.56:3|TG.18:1_18:1_20:1__Pp,TG 56:3|TG 18:1_18:1_20:1,C59 H108 O6,Positive Phase,912.8144,14.42,8399728.957,10413400.42,12560406.11,17224489.66,12510199.16,7862545.572,14559821.21,8174419.532,10577454.38,15904716.4,8703411.578,3554763.119,8845184.052,9503027.032,10104319.67,19894183.22,12134709.8,12082313.06,13331188.57,21435556.36,8702703.907,8435471.402,13273149.74,7269081.798,7307952.341,6223370.292,23836867.18
TG.56:4|TG.18:1_20:1_18:2__Pp,TG 56:4|TG 18:1_20:1_18:2,C59 H106 O6,Positive Phase,910.7992,14.24,7921796.455,9820892.91,12440461.22,15955201.92,12322736.48,8123121.59,15223787.13,8893040.421,10985151.01,14716481.69,9190462.031,3657263.774,9252860.996,9587303.061,10480348.05,19307178.32,11471967,11620718.69,11661493.21,15330751.28,7955987.964,8119429.087,14017678.92,7884331.09,7698465.028,5615612.628,13307673.52
TG.56:5|TG.18:1_18:2_20:2__Pp,TG 56:5|TG 18:1_18:2_20:2,C59 H104 O6,Positive Phase,908.7836,13.9,5955646.507,7383396.796,9828402.509,14162544.16,10254009.67,4588240.302,10102294.43,6527265.724,8212782.215,12354446.31,7198658.544,2365524.241,7106102.029,7569227.297,8417890.415,18136381.21,9378470.587,9040473.8,9457525.215,12823570.53,5044743.329,4956508.75,8787589.404,4931984.283,6166193.013,3376176.431,11098617.69
TG.56:6|TG.18:1_18:1_20:4__Pp,TG 56:6|TG 18:1_18:1_20:4,C59 H102 O6,Positive Phase,906.7671,13.7,879712.8036,1090606.819,1048318.373,2096417.898,1469976.63,833154.4081,1864144.405,908324.967,729362.3949,1651026.054,1059492.49,391886.2941,846790.7193,1151081.544,1219222.349,2771534.542,1178009.957,1061403.235,1251286.739,2243384.583,802998.153,833679.0521,949194.8228,958146.9595,879669.4243,199962.8356,1628920.996
TG.56:6|TG.18:1_18:2_20:3__Pp,TG 56:6|TG 18:1_18:2_20:3,C59 H102 O6,Positive Phase,906.7676,13.43,2105882.1,2610726.33,3908188.341,5734785.599,3914528.328,1979753.341,4772719.245,2209477.489,2768294.277,4752754.524,2475788.704,531602.8757,2484465.866,2896662.022,3060311.328,7713108.624,3444673.999,3147006.303,3419577.333,4725150.826,1659882.688,2040019.919,3917996.286,2308794.921,2320438.801,225797.9287,3871161.221
TG.56:7|TG.18:1_18:2_20:4__Pp,TG 56:7|TG 18:1_18:2_20:4,C59 H100 O6,Positive Phase,904.7516,13.22,389867.7239,483330.9196,395167.5747,1015197.219,558245.0054,201568.1982,860822.6898,223593.7248,284150.1807,765280.911,269111.1061,130084.9133,437634.2911,525641.5311,392620.5145,1053311.439,511976.2649,246301.44,549827.7916,863997.0815,156658.6311,264280.9681,899086.1195,385558.1848,384027.6065,172193.8505,262363.3333
TG.56:7|TG.18:2_18:2_20:3__Pp,TG 56:7|TG 18:2_18:2_20:3,C59 H100 O6,Positive Phase,904.752,12.95,373601.6667,463165.3919,386492.7375,884636.2292,737407.0687,482940.0705,598440.1902,26109.32859,560510.3602,763655.5486,261567.3628,100637.304,251914.8594,548336.2791,468705.395,1532451.289,312598.0967,277966.1178,622306.9986,410192.4158,99026.99495,154309.4567,300062.6435,471645.8219,247352.2944,126574.2244,302165.4304
TG.56:8|TG.18:2_18:2_20:4__Pp,TG 56:8|TG 18:2_18:2_20:4,C59 H98 O6,Positive Phase,902.7366,12.74,17392.92266,21562.53722,120140.7943,71690.60168,39892.09854,35160.38588,211229.3358,0,82473.70338,160037.239,69237.0746,0,33149.95485,71222.38588,88230.43591,344140.9229,91653.48697,71969.83907,76425.69528,180933.7432,55423.68333,65021.9907,133516.1003,51081.90883,57876.95091,26713.75801,80870.63611
TG.56:8|TG.18:2_18:2_20:4_1__Pp,TG 56:8|TG 18:2_18:2_20:4_1,C59 H98 O6,Positive Phase,902.7366,12.74,17392.92266,21562.53722,120140.7943,71690.60168,39892.09854,35160.38588,211229.3358,0,82473.70338,159047.8116,69237.0746,0,33149.95485,71222.38588,88568.53346,344140.9229,91653.48697,71969.83907,76425.69528,180933.7432,55423.68333,65021.9907,133516.1003,51081.90883,57876.95091,26713.75801,80870.63611
TG.57:1|TG.16:0_23:0_18:1__Pp,TG 57:1|TG 16:0_23:0_18:1,C60 H114 O6,Positive Phase,930.8605,14.68,114374.4518,141793.4997,139990.5398,216535.6487,196983.8774,148751.9068,192529.5528,119377.3025,59643.17471,114686.7478,81444.30199,161230.1265,193562.8474,170220.2836,193766.7156,214652.6406,92584.60926,170772.7985,131935.1858,322113.896,151494.3373,149814.9753,263407.9802,124118.0598,114192.5816,23442.25333,92923.34171
TG.57:2|TG.15:0_20:1_22:1__Pp,TG 57:2|TG 15:0_20:1_22:1,C60 H112 O6,Positive Phase,928.845,14.57,315074.1642,390607.0603,178372.4985,496008.7713,447003.3082,421193.3462,288842.5509,255320.671,191950.4125,246175.3137,257693.7839,335307.6823,346621.4123,360103.4396,354658.0334,594127.4914,247405.4954,292105.0221,142037.9969,833833.3374,317630.868,347861.0886,332816.0164,164779.3751,346347.9409,17331.64162,264730.9375
TG.57:3;O2|TG.16:0_16:1_9:0;O(FA.16:1)__Pp,TG 57:3;O2|TG 16:0_16:1_9:0;O(FA 16:1),C60 H110 O8,Positive Phase,958.82,13.65,0,0,0,23111.29243,0,0,24895.593,0,0,46406.5662,0,0,0,14022.06408,0,17509.57183,38915.48019,0,0,34055.94272,0,0,54192.67166,0,0,0,0
TG.57:3|TG.18:1_19:1_20:1__Pp,TG 57:3|TG 18:1_19:1_20:1,C60 H110 O6,Positive Phase,926.8303,14.48,0,0,338583.6998,313351.4277,452856.7127,189537.2647,423385.4247,0,0,410929.5978,298835.9159,153648.951,0,0,352818.1566,709864.9145,299629.2283,82012.76793,387292.9451,665688.9197,0,0,0,341824.5769,307164.167,0,387694.3966
TG.57:4|TG.18:1_21:1_18:2__Pp,TG 57:4|TG 18:1_21:1_18:2,C60 H108 O6,Positive Phase,924.8146,14.35,218455.9931,270826.564,89180.55713,161058.7431,168916.7599,20467.04707,390331.0253,147286.9763,40745.8015,94231.72046,53490.55747,18304.78499,117356.6532,208332.8585,318055.6387,612911.737,240964.3057,77575.12753,286381.0053,231175.3992,137945.0964,45836.0752,165302.4395,46005.71838,174979.8808,44541.73156,297373.1747
TG.57:5|TG.18:1_19:1_20:3__Pp,TG 57:5|TG 18:1_19:1_20:3,C60 H106 O6,Positive Phase,922.7987,14.15,20427.57118,25324.68363,24914.79161,51962.0577,11364.71733,13697.47996,95106.54992,27381.40907,20607.91757,45852.2476,12541.0324,21359.83915,14117.35262,20890.41225,0,77941.55021,27159.09456,21362.6471,65875.44837,24897.0539,6324.149917,12597.99204,20039.77149,0,43651.51749,20584.36847,155706.7243
TG.58:1|TG.16:0_24:0_18:1__Pp,TG 58:1|TG 16:0_24:0_18:1,C61 H116 O6,Positive Phase,944.8764,14.72,203871.5972,252745.8431,247808.0721,366807.8321,337631.8845,292936.7484,280350.222,213000.0904,248103.8143,244341.8068,200358.4073,188052.0415,261706.9948,294981.456,282157.7645,176881.8859,101448.4673,221902.5704,230727.7803,453072.3014,230060.4235,93997.32064,357007.7118,229162.8909,228089.2059,15143.32848,261635.7004
TG.58:2|TG.18:0_18:1_22:1__Pp,TG 58:2|TG 18:0_18:1_22:1,C61 H114 O6,Positive Phase,942.86,14.63,586184.6208,726710.9701,737007.9289,1085654.115,938733.3049,618881.4879,908131.6081,548095.8877,679144.2334,696384.3731,569463.9234,549334.7498,677651.432,796194.2608,679064.3734,1158793.07,636204.0505,453354.2863,721573.0417,1970426.05,526881.9502,600573.6031,1007979.144,468079.0984,679483.0521,273354.1014,642082.8254
TG.58:3|TG.18:1_20:1_20:1__Pp,TG 58:3|TG 18:1_20:1_20:1,C61 H112 O6,Positive Phase,940.8453,14.54,1054079.556,1306774.605,1288035.594,1943920.309,1466549.353,1121604.088,1268666.874,788836.4914,1062482.634,1605189.801,865453.5934,619789.8695,1164234.356,1027135.848,1044265.95,2214031.145,1045427.805,1044927.301,1278629.614,3042686.339,1073204.553,1150095.296,1314576.858,658075.1451,970142.9796,505116.3892,2185255.975
TG.58:4|TG.18:1_20:1_20:2__Pp,TG 58:4|TG 18:1_20:1_20:2,C61 H110 O6,Positive Phase,938.8305,14.41,875926.4799,1085912.798,1262450.651,1723439.377,1184672.183,861040.5474,1258172.551,907949.6576,1197305.819,1527374.891,713868.3447,462436.0213,993095.2022,861234.0529,922725.314,1916662.412,1079878.022,1052090.86,1188655.743,1870745.81,930484.5818,847919.1754,1293476.959,738456.1391,838674.0072,510201.1138,1883181.255
TG.58:5|TG.18:0_18:1_22:4__Pp,TG 58:5|TG 18:0_18:1_22:4,C61 H108 O6,Positive Phase,936.8142,14.29,0,0,0,0,0,0,0,0,782653.9421,0,0,21696.58946,0,48238.78664,296076.4738,855666.1795,0,1021449.164,0,1038575.28,562840.8769,0,0,6584.505458,0,0,1056499.645
TG.58:6|TG.18:1_18:1_22:4__Pp,TG 58:6|TG 18:1_18:1_22:4,C61 H106 O6,Positive Phase,934.7992,14.07,664134.8626,823348.2646,898170.8294,1418647.537,968782.601,621718.8769,1158101.487,563076.6742,801972.3089,1010008.555,603358.6306,157235.61,585563.9889,578330.804,791041.1017,1833859.594,913148.2982,969017.8866,713091.8872,1544451.619,668553.3333,545832.3009,906393,292688.9407,578986.1415,363096.3194,1304402.966
TG.58:7|TG.18:1_18:2_22:4__Pp,TG 58:7|TG 18:1_18:2_22:4,C61 H104 O6,Positive Phase,932.7834,13.65,463603.2649,574743.1209,755147.0921,1190412.542,816543.5659,437699.6971,1029479.235,509415.8902,607402.2215,940697.2116,551111.1609,241826.5046,446411.8037,603276.6978,655662.3031,1558747.689,716474.3297,648373.4119,758095.3188,1163885.648,425662.1445,474406.2735,876570.9702,508916.2381,508091.9374,279717.8647,835393.2487
TG.58:8|TG.18:1_18:2_22:5__Pp,TG 58:8|TG 18:1_18:2_22:5,C61 H102 O6,Positive Phase,930.768,13.19,112490.6914,139458.1444,209675.5837,307240.1366,182193.2619,105180.8798,266748.5968,149990.3298,197879.2494,229709.3893,140781.3423,42530.11975,128133.9955,122905.4251,205854.0741,438941.8161,200817.0786,136237.2751,109541.0891,320958.69,93524.739,118304.8542,104824.1515,135299.2817,141542.6642,47697.48731,187143.4233
TG.59:1|TG.15:0_22:0_22:1__Pp,TG 59:1|TG 15:0_22:0_22:1,C62 H118 O6,Positive Phase,958.8924,14.74,6847.015823,8488.454549,300515.4024,187578.096,148487.6151,138479.2947,54976.63652,64784.70954,81308.30088,76265.44014,119031.752,150925.1159,23780.20589,121140.1343,174326.5543,88523.79461,91631.365,124256.458,76667.31734,267415.4227,30645.08557,81838.60887,147153.3171,94906.55647,35820.4211,0,249284.8518
TG.59:2|TG.15:0_22:1_22:1__Pp,TG 59:2|TG 15:0_22:1_22:1,C62 H116 O6,Positive Phase,956.8767,14.64,221790.3696,274960.2923,209596.4038,227263.2133,466369.529,376349.3492,183206.1354,81821.43206,260862.3209,199266.8107,179954.7909,349135.9775,362210.6039,323546.0921,348351.997,399818.139,179572.7998,206296.0284,163975.1156,791574.2559,223086.7056,254985.2252,366996.0809,167317.2247,203137.4481,99670.64592,160833.4299
TG.59:4;O2|TG.14:1_15:1_14:0;O(FA.16:1)__Pp,TG 59:4;O2|TG 14:1_15:1_14:0;O(FA 16:1),C62 H112 O8,Positive Phase,984.8362,13.41,84610.11311,104893.7403,136637.2599,197096.8311,119025.553,77428.36767,196133.7461,80068.04579,119980.2021,174411.1032,45869.78552,41789.42819,109557.8998,113910.1594,133343.9927,307720.2818,118386.4641,62060.84179,136998.6704,75187.31737,33510.73757,65096.45528,151187.4151,81541.51511,81995.44339,47610.35293,154236.8588
TG.60:2|TG.22:0_16:1_22:1__Pp,TG 60:2|TG 22:0_16:1_22:1,C63 H118 O6,Positive Phase,970.8917,14.7,263129.9785,326210.2674,293324.5934,492029.1778,223472.951,412782.8076,280647.9545,274905.1391,250633.435,241290.2074,256336.1895,361289.3579,406957.5014,367590.1791,392139.4791,334978.5521,62329.2479,253824.1299,283757.2153,1151492.582,251673.8643,291719.9572,397165.2488,180801.8553,414172.1065,79563.40242,184982.7264
TG.60:3;O2|TG.18:1_18:1_8:0;O(FA.16:0)__Pp,TG 60:3;O2|TG 18:1_18:1_8:0;O(FA 16:0),C63 H116 O8,Positive Phase,1000.8662,14.21,196732.9508,243895.8452,130413.5031,239776.2054,181272.3191,221915.2532,246371.8186,172896.2687,181824.6935,0,176014.7854,0,0,163921.399,169110.8668,239194.7682,161280.1726,0,186372.3621,148946.1319,0,179787.0296,309572.4239,0,0,66913.74507,128300.0495
TG.60:3|TG.16:1_22:1_22:1__Pp,TG 60:3|TG 16:1_22:1_22:1,C63 H116 O6,Positive Phase,968.8766,14.62,492264.3215,610275.1077,485779.1446,771486.7285,949591.567,584650.2397,346032.2533,486938.165,568050.539,540633.2547,507963.3261,755155.8323,613404.3266,660046.7984,602859.1918,922015.8287,280117.9019,344754.5513,595447.9093,2319252.788,562626.7004,750295.5304,695198.7936,261381.2822,794584.4121,66392.82692,551807.0144
